"Hotel_Address","Additional_Number_of_Scoring","Review_Date","Average_Score","Hotel_Name","Reviewer_Nationality","Negative_Review","Review_Total_Negative_Word_Counts","Total_Number_of_Reviews","Positive_Review","Review_Total_Positive_Word_Counts","Total_Number_of_Reviews_Reviewer_Has_Given","days_since_review","lat","lng","Tag_Leisure_trip","Tag_Submitted_from_a_mobile_device","Tag_Couple","Tag_Stayed_1_night","Tag_Stayed_2_nights","Tag_Solo_traveler","Tag_Stayed_3_nights","Tag_Business_trip","Tag_Group","Tag_Family_with_young_children","Tag_Stayed_4_nights","Tag_Double_Room","Tag_Standard_Double_Room","Tag_Superior_Double_Room","Tag_Family_with_older_children","Tag_Deluxe_Double_Room","Tag_Double_or_Twin_Room","Tag_Stayed_5_nights","Tag_Standard_Double_or_Twin_Room","Tag_Classic_Double_Room","Tag_Superior_Double_or_Twin_Room","Tag_2_rooms","Tag_Stayed_6_nights","Tag_Standard_Twin_Room","Tag_Single_Room","Tag_Twin_Room","Tag_Stayed_7_nights","Tag_Executive_Double_Room","Tag_Classic_Double_or_Twin_Room","Tag_Superior_Twin_Room","Tag_Deluxe_Double_or_Twin_Room","Tag_Club_Double_Room","Tag_Queen_Room","Tag_Deluxe_King_Room","Tag_Superior_Queen_Room","Tag_Standard_Single_Room","Tag_Junior_Suite","Tag_Triple_Room","Tag_Superior_Room","Tag_Classic_Room","Tag_Superior_King_Room","Tag_Standard_Room","Tag_Deluxe_Room","Tag_Standard_Queen_Room","Tag_Double_Guest_Room","Tag_Deluxe_Single_Room","Tag_Small_Double_Room","Tag_Queen_Guest_Room","Tag_Deluxe_Twin_Room","Tag_Basic_Double_Room","Tag_King_Room","Tag_Comfort_Double_Room","Tag_Executive_King_Room","Tag_Small_Queen_Room","Tag_Stayed_8_nights","Tag_Standard_Double_Room_without_Window","Tag_Comfort_Double_or_Twin_Room","Tag_Double_or_Twin_Room_1_2_Adults","Tag_Classic_Twin_Room","Tag_Twin_Guest_Room","Tag_Family_Room","Tag_Travelers_with_friends","Tag_Suite","Tag_Superior_King_or_Twin_Room","target"
"15 Rue Des Pyramides 1st arr 75001 Paris France",28,"1/9/2017",8.7,"Hotel Lumen Paris Louvre"," Argentina "," The gym area is a bit tiny and doesn t have either music on or TV ",18,289," I was surprised about the mobile that you give for free to use around the city Hats off for that excellent idea It was pretty helpful and useful ",30,1,"206 day",48.86525820000001,2.3329632,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"104 Bayswater Rd Westminster Borough London W2 3HL United Kingdom",466,"12/5/2015",8.2,"Thistle Kensington Gardens"," United Kingdom "," None",2,2134," Your staff are a credit to your organisation all were very helpful and organised breakfast was lovely and in a relaxed effecient atmosphere ",25,1,"607 day",51.510843900000005,-0.1839073999999999,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"19 Rue Vernet 8th arr 75008 Paris France",66,"6/21/2017",7.7,"Amarante Champs Elys es"," Turkey "," Break fast is typical French style and too standard I was expecting to see more dishes ",18,464," Good place to stay The best point is where the hotel is In 3mn s you can get down to Champs Elysees This is very good ",28,3,"43 days",48.8717649,2.2983855,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"6/8/2016",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," Breakfast is expensive and it is like a canteen ",11,9086," The rooms are comfy The swimming pool is so nice to have",13,7,"421 day",51.5019097,-0.0232208,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"1 Impasse Marteau 18th arr 75018 Paris France",91,"7/24/2017",7.4,"Novotel Suites Paris Nord 18 me"," Belgium "," There are a lot of migrants around the hotel sleeping in tents Because of the location you can t avoid to walk across these tents which is very scary together with your family One night we made a group of 4 adults at the nearest metro station to get to the hotel safely It is very crazy and it will be worse and worse ",66,1082,"No Positive",0,8,"10 days",48.9015941,2.3597783,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"1 Addington Street Lambeth London SE1 7RY United Kingdom",1322,"2/20/2017",8.4,"Park Plaza County Hall London"," United Kingdom ","No Negative",0,6117," Great location for theatres restaurants and shops Friendly helpful staff and lovely breakfast ",15,4,"164 day",51.5014001,-0.1160091999999999,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"1/19/2017",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," Temperature of room and hotel generally very cold ",10,9086," Not a lot",4,9,"196 day",51.5019097,-0.0232208,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
"12 Upper Woburn Place Camden London WC1H 0HX United Kingdom",398,"3/8/2016",7.9,"Ambassadors Bloomsbury"," United Kingdom "," For a 4 star and the price you expect something a little special but this was the smallest room I ve ever stayed in The bathroom washroom everything in the room got soaked when having a shower the entire floor was soaked so you cannot go back in with out them getting wet again Bad design Travel lodge is nicer",61,1521," The location was good",5,2,"513 day",51.5266618,-0.1296571,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
"153 Boulevard Saint Germain 6th arr 75006 Paris France",86,"2/9/2017",8.6,"Au Manoir Saint Germain"," United States of America "," N A",3,616," Location location location Conveniently located hotel with several stores shopping stores pharmacy grocery store cafes restaurants bars etc within walking distance Hotel staff was very helpful and accommodating ",30,4,"175 day",48.853688,2.3322667,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"100 110 Euston Road Camden London NW1 2AJ United Kingdom",728,"1/28/2016",8.9,"Pullman London St Pancras"," United Kingdom ","No Negative",0,3168," good",2,1,"553 day",51.5286766,-0.1283489,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"10 rue Saint Philippe du Roule 8th arr 75008 Paris France",43,"11/13/2015",9.1,"Bradford Elys es Astotel"," Switzerland "," Bathroom very small for standing of hotel probably due to limitations of a period building but new cute and efficient Lack of storage space for a couple staying a few nights especially missing a chest of drawers but room spacious size somewhat compensated",44,234," Very tasteful decoration in this newly refurbished hotel in lobby and bar as well as the room in a charming 20th century building Adrien at r ception was extremely nice helpful and professional We were upgraded for free without asking upon arrival Very quiet and very central location close to shopping sightseeing and metro Spacious room Comfortable beds Free soft drinks in room Minibar and complimentary snacks tea coffee in breakfeast room all day ",76,1,"629 day",48.8729676,2.3081178,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"2 place Louis Armand 12th arr 75012 Paris France",224,"9/10/2015",7.9,"Mercure Paris Gare De Lyon TGV"," Australia "," Great room",3,2903," Location to Gare de Lyon",6,5,"693 day",48.8442949,2.3730938,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"12/29/2015",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," Thermostat was set too high 28c tried in vain to lower using the air con fan but it should be more efficient or instructions provided Expected toothpaste and complementary bottled water to be provided ",36,9086," Clean and large Given a window room despite only paying for room without a window Comfy bed and good shower ",22,1,"583 day",51.5019097,-0.0232208,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.1
"20 Lavington Street Southwark London SE1 0NZ United Kingdom",804,"10/27/2015",9.1,"citizenM London Bankside"," Austria ","No Negative",0,3802," Very nice stylish interior in the lobby living room atmosphere where you felt people really liked to stay",19,27,"646 day",51.5051507,-0.1004723999999999,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"18 Avenue De Suffren Entr e au 22 rue Jean Rey 15th arr 75015 Paris France",428,"6/25/2017",8.6,"Pullman Paris Tour Eiffel"," United States of America "," Nothing",2,2764," Everything was wonderful the staff were the best made us feel so welcome ",15,3,"39 days",48.8555664,2.2926243,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"2 8 Hanger Lane Ealing Common London W5 3HN United Kingdom",434,"11/15/2015",8.4,"DoubleTree by Hilton London Ealing"," United Kingdom "," N A",3,1494," tHE WHOLE EXPERIENCE WAS GOOD FROM START TO FINISH ",11,1,"627 day",51.511521,-0.290706,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"20 Nevern Square Kensington and Chelsea London SW5 9PD United Kingdom",305,"10/22/2016",8.3,"Twenty Nevern Square Hotel"," United Kingdom "," The main issue that may make staying in the mezzanine suite difficult is if your taller than 5 7 you ll struggle standing up the felling is low on the mezzanine bed level Some may struggle with the stairs up to the bed level A cuuple of furniture items were broken the seat on the dressing table stool ",60,1719," The staff were very welcoming our room was more than adequate warm and clean Our bed was comfortable Breakfast was perfect coffee was excellent The location was perfect for our visit to the city our stay at the hotel made our couple of days the short break we ve been looking forward to ",55,1,"285 day",51.4915712,-0.1963192,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1 8 Russell Square Camden London WC1B 5BE United Kingdom",724,"9/29/2015",8.0,"The Principal London"," United Kingdom "," I booked the junior suite on a last minute offer and got it for a good price however I would not have paid the full price Okay you are in central London but the bathroom could have a better finish And the tv didn t have a great reception ",51,3150," Lovely hotel in a convenient location in the centre of London Relaxing hotel bar Very friendly staff Very comfortable bed Spacious room ",24,33,"674 day",51.5226217,-0.1251602,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom",1058,"8/2/2017",7.7,"The Park Grand London Paddington"," Oman "," They stolen 800 from my money from the safe box at my room I couldn t report to police because shortage of time to reach my flight back They can watch the cameras and identify easily the staff who entered my room and return back my money ",49,4380," Nothing special",3,3,"1 days",51.5142184,-0.1809032,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.8
"144 Praed St Paddington Westminster Borough London W2 1HU United Kingdom",317,"7/5/2016",7.6,"Mercure London Paddington Hotel"," Hong Kong "," If the power socket near the bed is better ",11,1458," Although the room is not very big but overall is comfort ",13,42,"394 day",51.51611389999999,-0.1749521,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"20 Lavington Street Southwark London SE1 0NZ United Kingdom",804,"12/22/2015",9.1,"citizenM London Bankside"," United Kingdom ","No Negative",0,3802," The friendly staff and the hotel room ",9,1,"590 day",51.5051507,-0.1004723999999999,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"11/24/2015",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," No hairdyer or option to rent one breakfast tables werent cleared no spare mugs anywhere",16,9086," Great location value for money upgraded without asking",9,1,"618 day",51.5019097,-0.0232208,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.6
"152 Cricklewood Broadway Cricklewood London NW2 3ED United Kingdom",512,"6/27/2017",8.0,"Clayton Crown Hotel London"," United Kingdom "," Nothing",2,2491," The friendliness of staff especially Alan the taxi driver ",11,2,"37 days",51.5561548,-0.2141824,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"10 Godliman Street City of London London EC4V 5AJ United Kingdom",788,"6/21/2017",8.5,"Grange St Paul s Hotel"," United Kingdom "," Staff where surly and barely spoke especially in the bar area the lady who served us snacks and drinks at lunchtime was basically rude The evening bar manager was the same unwelcoming and looked like he didn t want to be there Receptionists at check were pleasant and helpful ",51,2635,"No Positive",0,2,"43 days",51.5127625,-0.0997156999999999,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
"128 King Henry s Road Camden London NW3 3ST United Kingdom",397,"10/25/2015",8.3,"London Marriott Hotel Regents Park"," United Kingdom ","No Negative",0,1640," All the staff we re very helpful and efficient ",11,1,"648 day",51.5421476,-0.1703073,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"13 Boulevard Du Temple 3rd arr 75003 Paris France",69,"3/14/2017",7.7,"1K Hotel"," Iran "," Breakfast could have been better ",7,663," location",2,7,"142 day",48.8639318,2.3658744,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"10 Godliman Street City of London London EC4V 5AJ United Kingdom",788,"12/15/2016",8.5,"Grange St Paul s Hotel"," Switzerland ","No Negative",0,2635," Great location steps from both St Paul s cathedral and Thames Millenium bridge to Tate modern Nice gym and spa too ",23,29,"231 day",51.5127625,-0.0997156999999999,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"2 Wallenberg Place Westminster Borough London W1H 7TN United Kingdom",687,"12/1/2015",8.9,"The Montcalm Marble Arch"," Ireland "," lobby area very cold due to too many doors",10,2752," service and made feel very welcome at all times",10,29,"611 day",51.51505220000001,-0.159239,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"12 Osborn Street Aldgate East Tower Hamlets London E1 6TE United Kingdom",404,"3/4/2016",8.9,"Arbor City"," United Kingdom ","No Negative",0,2197," Great staff went out of way to help great room comfy bed very clean lovely bathroom Excellent value for money Will use this hotel again ",27,2,"517 day",51.5166755,-0.0697897,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"9/10/2015",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," Hotel was tatty Queue for check in and check out really long and slow Restaurant service was without a smile a little slow and I was unnecessarily sat in a remote corner out of view and cramped",38,9086," Location",2,11,"693 day",51.5019097,-0.0232208,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"18 30 Lexham Gardens Kensington and Chelsea London W8 5JE United Kingdom",137,"6/30/2017",8.3,"The Park City Grand Plaza Kensington Hotel"," United Kingdom "," Pillows too hard spoiling my sleep Need softer pillows or choice of pillows to be made available ",19,667," Good location with good sized rooms ",8,5,"34 days",51.4954976,-0.1893691,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom",1471,"1/23/2017",9.1,"M by Montcalm Shoreditch London Tech City"," United Kingdom "," Bad signal with the tv so channels kept stopping",10,4802," Bed was so comfy and spa was amazing",9,3,"192 day",51.5278465,-0.0889473,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"20 Chesham Place Kensington and Chelsea London SW1X 8HQ United Kingdom",197,"1/18/2017",9.2,"The Hari London"," United Arab Emirates ","No Negative",0,635," Location",2,5,"197 day",51.4973203,-0.1562558,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"1 Addington Street Lambeth London SE1 7RY United Kingdom",1322,"2/15/2017",8.4,"Park Plaza County Hall London"," United Kingdom ","No Negative",0,6117," Staff very helpful as I requested a view of the London eye for my family Beautiful view very pleased",20,1,"169 day",51.5014001,-0.1160091999999999,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"18 Albert Embankment Lambeth London SE1 7TJ United Kingdom",1195,"11/3/2015",8.3,"Park Plaza London Riverbank"," Belgium "," construction works ongoing breakfast experience below expectations",8,4684," good location walking distance to Westminster comfortable room",9,40,"639 day",51.4913737,-0.1214194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
"144 Praed St Paddington Westminster Borough London W2 1HU United Kingdom",317,"5/24/2016",7.6,"Mercure London Paddington Hotel"," Thailand "," everything is OK for me ",7,1458," very good location ",5,38,"436 day",51.51611389999999,-0.1749521,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"2 8 Hanger Lane Ealing Common London W5 3HN United Kingdom",434,"2/6/2017",8.4,"DoubleTree by Hilton London Ealing"," United Kingdom "," Quite expensive for a clean but basic room Hi",10,1494," Did not have breakfast Very nice and convenient for Ealing centre ",13,2,"178 day",51.511521,-0.290706,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"4/27/2016",7.1,"Britannia International Hotel Canary Wharf"," Thailand "," Room s were vile took 3 rooms to get us a semi decent one staff are rude 1 room was infested with moths and carpet was eaten by them Was more like a 1 2 star hotel not value for money ",43,9086," Nothing the hotel was vile ",7,1,"463 day",51.5019097,-0.0232208,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"12 Osborn Street Aldgate East Tower Hamlets London E1 6TE United Kingdom",404,"11/12/2015",8.9,"Arbor City"," Guernsey "," Minor grumble the building work outside the front door of the hotel I expect that may have gone by now though ",23,2197," Comfortable and in a good location for my work ",11,2,"630 day",51.5166755,-0.0697897,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"10a Chestnut Plaza Westfield Stratford City Olympic Park Newham London E20 1GL United Kingdom",641,"8/9/2016",8.7,"Holiday Inn London Stratford City"," United Kingdom "," Air con noisy Free Wi Fi naff obviously trying to make you pay for an upgrade Poor directions from Stratford tube station",23,2130," Location was excellent Rooms are spacious modern and clean No outside noise",13,5,"359 day",51.5426054,-0.0072708,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom",1058,"10/10/2016",7.7,"The Park Grand London Paddington"," Isle of Man "," Size of the bedrooms were small Had to phone each time for a ironing board Breakfast was mediocre No comfort in the bar Each time upstairs flushed the toilet or had a shower you could hear the water flushing down the pipes in our bathroom ",47,4380," The staff were friendly The day are holiday ended ",11,1,"297 day",51.5142184,-0.1809032,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
"2 place des Pyramides 1st arr 75001 Paris France",191,"11/17/2015",9.0,"H tel Regina"," United States of America "," That booking com writes that they have an airport shuttle which is not true I had to hire my own shuttle service called Start Shuttle The hotel should work in concert with them so they can offer what they say they really offer For 26 Euros ibtook this shuttle whereas a cab or limo would have been 60 100 Euros ",62,1329," The staff was amazing I became very ill just as I had arrived there and they called in a Concierge Doctor for me whom was there w in one hour then they rushed out and picked my meds up for me They made it so I could fly out the next A M and not have to spend another day in bed there They were all lifesavers The bed was so comfy too Room was small and there was some noisy construction going on below me but the way they helped me during my awful illness was remarkable ",100,1,"625 day",48.8637503,2.3320406000000005,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"130 135 Minories City of London London EC3N 1NU United Kingdom",465,"5/29/2017",8.9,"The Chamberlain"," United Kingdom "," Leaving Especially as it rained as we left ",10,2543," The staff were excellent The room and bathroom were spacious well designed and spotless Of course the Fullers beer was perfect The breakfast was excellent I couldn t fault our stay at the Chamberlain ",36,1,"66 days",51.51224570000001,-0.0757326,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"18 30 Lexham Gardens Kensington and Chelsea London W8 5JE United Kingdom",137,"9/25/2016",8.3,"The Park City Grand Plaza Kensington Hotel"," United Kingdom "," Breakfast not very varied no gluten free bread or dairy free milk and limited fresh fruit selection Duvet was too hot for my son to be able to sleep comfortably and yet no alternative option of blankets sheets in room No bathrobes ",44,667," Great room size excellent location really close to Kensington High Street and also museums very friendly and attentive staff listened carefully to our special requests Room was super clean ",31,4,"312 day",51.4954976,-0.1893691,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
