"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","target"
18,"State-gov",391257,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Private",136277,"Bachelors",13,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
32,"Federal-gov",90653,"HS-grad",9,"Never-married","Exec-managerial","Unmarried","White","Female",0,1380,40,"United-States","<=50K"
24,"Private",433330,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
41,"Private",110732,"Some-college",10,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
71,"Self-emp-inc",172652,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,30,"United-States","<=50K"
18,"Private",46247,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K"
34,"Private",128016,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",99999,0,40,"United-States",">50K"
43,"",82077,"Some-college",10,"Divorced","","Unmarried","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
40,"Private",194360,"9th",5,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
28,"Local-gov",216965,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"Local-gov",50442,"Some-college",10,"Never-married","Exec-managerial","Own-child","Amer-Indian-Eskimo","Female",0,0,32,"United-States","<=50K"
45,"Private",200471,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,35,"United-States","<=50K"
51,"Private",311350,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
22,"Private",289579,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
51,"Private",117700,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
46,"Self-emp-inc",110702,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",2036,0,60,"United-States","<=50K"
37,"State-gov",191841,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",8614,0,40,"United-States",">50K"
24,"Private",220323,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,40,"United-States","<=50K"
64,"Private",134912,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,12,"United-States","<=50K"
38,"Private",85399,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"Private",209538,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
22,"Private",237498,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
33,"Private",142383,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","Other","Male",0,0,36,"United-States","<=50K"
18,"",40190,"12th",8,"Never-married","","Own-child","White","Female",0,0,40,"United-States","<=50K"
23,"Private",54012,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","<=50K"
49,"Local-gov",229337,"HS-grad",9,"Separated","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
33,"Private",393702,"Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
64,"Self-emp-inc",51286,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",6418,0,65,"United-States",">50K"
28,"Private",54670,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"","<=50K"
27,"",26754,"Bachelors",13,"Married-civ-spouse","","Wife","Asian-Pac-Islander","Female",0,0,10,"China","<=50K"
55,"Private",129173,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
56,"Private",116878,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Portugal",">50K"
38,"Private",103886,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"",285830,"HS-grad",9,"Never-married","","Own-child","Asian-Pac-Islander","Female",0,0,20,"Laos","<=50K"
33,"Private",169496,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
47,"Private",189680,"HS-grad",9,"Separated","Craft-repair","Unmarried","White","Male",0,0,40,"United-States",">50K"
90,"Private",88991,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"England",">50K"
17,"Private",148345,"11th",7,"Never-married","Protective-serv","Own-child","White","Female",0,0,40,"United-States","<=50K"
32,"Private",420895,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
74,"Private",161387,"HS-grad",9,"Divorced","Handlers-cleaners","Not-in-family","White","Female",0,0,16,"United-States","<=50K"
28,"Local-gov",125159,"Some-college",10,"Never-married","Adm-clerical","Other-relative","Black","Male",0,0,40,"Haiti","<=50K"
62,"Private",244087,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States",">50K"
22,"Private",268525,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
38,"Private",51100,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",3325,0,40,"United-States","<=50K"
57,"",190514,"9th",5,"Married-civ-spouse","","Husband","White","Male",0,0,40,"United-States","<=50K"
20,"",117210,"Some-college",10,"Never-married","","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Self-emp-not-inc",47541,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States","<=50K"
56,"Private",70857,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
61,"Self-emp-not-inc",96073,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"England",">50K"
27,"Private",112754,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,56,"United-States","<=50K"
24,"Private",131220,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
47,"Private",102318,"HS-grad",9,"Separated","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
46,"Private",162030,"HS-grad",9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,43,"United-States","<=50K"
50,"Self-emp-not-inc",99894,"5th-6th",3,"Never-married","Tech-support","Not-in-family","Asian-Pac-Islander","Female",0,0,15,"United-States","<=50K"
42,"Self-emp-not-inc",99185,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K"
34,"Private",241885,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","<=50K"
18,"Private",298860,"11th",7,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States","<=50K"
32,"State-gov",317647,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
21,"",79728,"Some-college",10,"Never-married","","Own-child","White","Female",0,0,40,"United-States","<=50K"
44,"Private",267717,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,42,"United-States",">50K"
36,"Private",286115,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
36,"Private",195516,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
63,"",331527,"10th",6,"Married-civ-spouse","","Husband","White","Male",0,0,40,"United-States","<=50K"
55,"Private",169071,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
33,"Private",232356,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",">50K"
43,"Private",240698,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
41,"Private",274363,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",7298,0,42,"United-States",">50K"
45,"Private",99355,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,40,"United-States",">50K"
62,"Private",208711,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,50,"United-States",">50K"
57,"Self-emp-not-inc",112772,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K"
37,"Private",225504,"Masters",14,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
20,"Private",162282,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,60,"United-States","<=50K"
35,"Private",226311,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
41,"Private",82161,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
30,"Private",101859,"7th-8th",4,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
23,"Private",308924,"HS-grad",9,"Married-civ-spouse","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K"
29,"Private",119429,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
49,"Private",167523,"Bachelors",13,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
31,"Private",168906,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States",">50K"
74,"",104661,"Some-college",10,"Widowed","","Not-in-family","White","Female",0,0,12,"United-States","<=50K"
38,"Self-emp-not-inc",126569,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,60,"United-States","<=50K"
42,"Private",369131,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",">50K"
40,"Private",71305,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K"
36,"Private",197202,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K"
30,"Private",89735,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,1504,40,"United-States","<=50K"
24,"Private",283757,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Male",0,0,39,"United-States","<=50K"
39,"Federal-gov",388252,"Bachelors",13,"Never-married","Tech-support","Own-child","Black","Male",0,0,40,"United-States","<=50K"
19,"",497414,"7th-8th",4,"Never-married","","Not-in-family","White","Female",0,0,35,"Mexico","<=50K"
46,"Private",189680,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
35,"Private",112158,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
43,"Local-gov",301638,"12th",8,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1579,40,"United-States","<=50K"
51,"Private",249449,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
46,"Private",29696,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
53,"State-gov",118793,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
18,"Private",444607,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,25,"United-States","<=50K"
23,"Private",181796,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
45,"Private",81400,"1st-4th",2,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,25,"El-Salvador","<=50K"
35,"Private",192923,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2377,40,"United-States","<=50K"
33,"Private",226629,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States","<=50K"
51,"Local-gov",186416,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
44,"Private",148316,"Assoc-acdm",12,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
49,"Private",186256,"Prof-school",15,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
43,"Self-emp-not-inc",240170,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"Germany","<=50K"
33,"Local-gov",300681,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
45,"Private",306889,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K"
40,"Private",116632,"Bachelors",13,"Divorced","Sales","Own-child","White","Male",0,0,80,"United-States","<=50K"
60,"Self-emp-inc",197553,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,50,"United-States",">50K"
58,"Private",170108,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
31,"Private",110083,"HS-grad",9,"Separated","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
44,"Private",76487,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
45,"Private",106113,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
19,"Private",158603,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,37,"United-States","<=50K"
52,"Private",75839,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K"
25,"Local-gov",44216,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Amer-Indian-Eskimo","Female",0,0,35,"United-States","<=50K"
44,"State-gov",150755,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",5013,0,40,"United-States","<=50K"
37,"Private",120590,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",">50K"
47,"Local-gov",183486,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"United-States",">50K"
40,"Private",327573,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
56,"Private",83196,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K"
47,"Local-gov",171807,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
35,"Self-emp-not-inc",189878,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
35,"State-gov",248374,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
36,"Local-gov",114719,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K"
30,"Private",262092,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States","<=50K"
19,"Private",406078,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,25,"United-States","<=50K"
19,"Private",201743,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K"
32,"Local-gov",286101,"HS-grad",9,"Never-married","Transport-moving","Unmarried","Black","Female",0,0,37,"United-States","<=50K"
24,"Self-emp-not-inc",174391,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
67,"Private",166591,"HS-grad",9,"Divorced","Priv-house-serv","Unmarried","Black","Female",1848,0,99,"United-States","<=50K"
41,"Private",39581,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,24,"El-Salvador","<=50K"
45,"State-gov",127089,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
29,"",207032,"HS-grad",9,"Married-spouse-absent","","Unmarried","Black","Female",0,0,42,"Haiti","<=50K"
42,"Private",144778,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
17,"",256496,"10th",6,"Never-married","","Own-child","White","Male",0,0,35,"United-States","<=50K"
83,"",29702,"7th-8th",4,"Married-civ-spouse","","Husband","White","Male",0,0,20,"United-States","<=50K"
19,"Private",239995,"11th",7,"Never-married","Sales","Other-relative","White","Male",0,0,16,"United-States","<=50K"
33,"Local-gov",246291,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,46,"United-States","<=50K"
22,"Private",178390,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
28,"",308493,"HS-grad",9,"Married-civ-spouse","","Wife","White","Female",0,0,17,"Honduras","<=50K"
18,"Private",135924,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,20,"United-States","<=50K"
23,"Private",380281,"Assoc-acdm",12,"Never-married","Other-service","Own-child","White","Male",0,0,25,"Columbia","<=50K"
49,"Private",31264,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
49,"Private",186078,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"United-States",">50K"
50,"Private",202296,"Assoc-voc",11,"Separated","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
37,"Self-emp-not-inc",188563,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,55,"United-States","<=50K"
45,"Private",233799,"1st-4th",2,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico","<=50K"
27,"Private",182843,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Male",0,0,40,"United-States","<=50K"
49,"Private",368355,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,43,"United-States",">50K"
31,"Private",226443,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,70,"United-States",">50K"
65,"Private",178934,"HS-grad",9,"Widowed","Other-service","Unmarried","Black","Female",0,0,20,"Jamaica","<=50K"
57,"Private",132145,"5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
33,"Private",118551,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
34,"Private",31341,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
43,"State-gov",23157,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
46,"Local-gov",160187,"Masters",14,"Widowed","Exec-managerial","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
55,"Private",419732,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,38,"United-States","<=50K"
26,"Local-gov",102264,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
39,"Private",114942,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,43,"United-States",">50K"
34,"Private",181372,"11th",7,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,23,"United-States","<=50K"
35,"Private",340110,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1848,70,"United-States",">50K"
27,"Private",293828,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"Jamaica","<=50K"
58,"Self-emp-not-inc",140729,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,35,"United-States","<=50K"
30,"Private",139838,"10th",6,"Separated","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
54,"Private",466502,"7th-8th",4,"Widowed","Other-service","Unmarried","White","Male",0,0,30,"United-States","<=50K"
32,"Private",213179,"Some-college",10,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"United-States",">50K"
48,"Local-gov",24366,"Assoc-voc",11,"Married-civ-spouse","Protective-serv","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
44,"Local-gov",196797,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,36,"United-States",">50K"
43,"Local-gov",216070,"Masters",14,"Married-civ-spouse","Exec-managerial","Wife","Amer-Indian-Eskimo","Female",0,0,50,"United-States",">50K"
25,"Private",189775,"Some-college",10,"Married-spouse-absent","Adm-clerical","Own-child","Black","Female",0,0,20,"United-States","<=50K"
41,"Private",173307,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,43,"United-States","<=50K"
41,"Federal-gov",168294,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",5178,0,40,"United-States",">50K"
29,"Private",200928,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
39,"Private",158592,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
57,"Private",109638,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1672,45,"United-States","<=50K"
58,"Private",194733,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
47,"Local-gov",134671,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
35,"Private",80479,"Assoc-voc",11,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
36,"Local-gov",322770,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,1887,40,"Jamaica",">50K"
55,"Local-gov",56915,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","Amer-Indian-Eskimo","Male",0,0,8,"United-States","<=50K"
67,"Self-emp-not-inc",217892,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",10605,0,35,"United-States",">50K"
40,"Private",34722,"Some-college",10,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,48,"United-States",">50K"
20,"Private",129024,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"United-States","<=50K"
31,"Local-gov",149184,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,97,"United-States",">50K"
51,"Private",128272,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
55,"Private",160662,"Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,80,"United-States",">50K"
27,"Private",218781,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,50,"United-States","<=50K"
38,"",107479,"9th",5,"Never-married","","Own-child","White","Female",0,0,12,"United-States","<=50K"
47,"Self-emp-not-inc",102359,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,30,"United-States","<=50K"
60,"Self-emp-not-inc",88570,"Assoc-voc",11,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,0,15,"Germany",">50K"
25,"Private",169679,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
55,"Private",141727,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",3464,0,40,"United-States","<=50K"
38,"Private",238397,"Bachelors",13,"Divorced","Priv-house-serv","Unmarried","White","Female",0,0,24,"United-States","<=50K"
39,"Self-emp-inc",336226,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",3103,0,60,"United-States",">50K"
21,"Private",145119,"Some-college",10,"Never-married","Other-service","Own-child","Asian-Pac-Islander","Male",0,0,20,"United-States","<=50K"
45,"Private",34419,"Bachelors",13,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
42,"Private",117728,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
45,"Private",276087,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,24,"United-States",">50K"
33,"Self-emp-not-inc",203784,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,62,"United-States","<=50K"
47,"Federal-gov",26145,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
40,"Private",103474,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,30,"United-States","<=50K"
28,"Private",156967,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
25,"Private",149875,"Bachelors",13,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
63,"",401531,"1st-4th",2,"Married-civ-spouse","","Husband","White","Male",0,0,35,"United-States","<=50K"
44,"Private",132921,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,36,"United-States","<=50K"
90,"Private",206667,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
54,"Private",295525,"Some-college",10,"Divorced","Protective-serv","Unmarried","White","Female",0,0,40,"United-States","<=50K"
49,"Private",191821,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,32,"United-States","<=50K"
44,"Private",346081,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",">50K"
19,"Private",234476,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,7,"United-States","<=50K"
38,"Self-emp-inc",140854,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K"
39,"Local-gov",32587,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Amer-Indian-Eskimo","Male",0,1485,40,"United-States",">50K"
49,"State-gov",194895,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"",247734,"Bachelors",13,"Never-married","","Own-child","White","Male",0,0,30,"United-States","<=50K"
30,"Self-emp-inc",68330,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
58,"Private",169611,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
25,"Private",255004,"10th",6,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
38,"Private",305597,"HS-grad",9,"Never-married","Transport-moving","Unmarried","White","Male",0,0,40,"United-States","<=50K"
21,"Private",209483,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,47,"United-States","<=50K"
41,"Private",122381,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1887,50,"United-States",">50K"
47,"Private",111961,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,30,"United-States","<=50K"
25,"Private",430084,"Some-college",10,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
32,"Private",62374,"Assoc-voc",11,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
39,"Private",203763,"Doctorate",16,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,80,"United-States","<=50K"
63,"State-gov",99823,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,32,"United-States","<=50K"
26,"State-gov",130557,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
