"l1","l2","theta1","theta2","phi","Noise_0","Noise_1","Noise_2","Noise_3","Noise_4","Noise_5","Noise_6","Noise_7","Noise_8","Noise_9","Noise_10","Noise_11","Noise_12","Noise_13","Noise_14","Noise_15","Noise_16","Noise_17","Noise_18","Noise_19","Noise_20","Noise_21","Noise_22","Noise_23","Noise_24","target"
5.0,1.0,4.0,4.0,5.0,3.0,4.0,6.0,6.0,3.0,5.0,2.0,1.0,6.0,8.0,7.0,1.0,2.0,6.0,5.0,4.0,8.0,7.0,5.0,7.0,8.0,5.0,5.0,0.0,6.0,0.6963000297546387
0.0,0.0,8.0,5.0,2.0,9.0,8.0,7.0,0.0,5.0,2.0,6.0,9.0,2.0,2.0,1.0,4.0,0.0,9.0,1.0,0.0,2.0,7.0,3.0,5.0,7.0,2.0,8.0,1.0,3.0,0.05550000071525574
0.0,1.0,6.0,8.0,0.0,1.0,5.0,2.0,0.0,6.0,7.0,5.0,5.0,5.0,7.0,7.0,2.0,0.0,8.0,6.0,7.0,6.0,0.0,6.0,4.0,6.0,6.0,1.0,5.0,7.0,0.1615999937057495
4.0,7.0,9.0,6.0,5.0,6.0,5.0,7.0,3.0,1.0,0.0,0.0,8.0,4.0,1.0,2.0,7.0,0.0,0.0,9.0,2.0,1.0,3.0,5.0,8.0,5.0,0.0,6.0,3.0,0.0,1.0851999521255493
9.0,4.0,4.0,6.0,9.0,5.0,9.0,8.0,8.0,6.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,2.0,6.0,7.0,4.0,1.0,5.0,9.0,5.0,8.0,1.0,7.0,6.0,1.082800030708313
1.0,1.0,4.0,4.0,3.0,9.0,2.0,2.0,7.0,7.0,6.0,5.0,1.0,4.0,2.0,6.0,3.0,0.0,4.0,7.0,0.0,0.0,2.0,6.0,9.0,9.0,3.0,8.0,0.0,1.0,0.3125999867916107
4.0,3.0,2.0,4.0,6.0,5.0,3.0,0.0,5.0,4.0,9.0,2.0,7.0,5.0,4.0,2.0,8.0,6.0,3.0,9.0,4.0,6.0,3.0,9.0,5.0,3.0,5.0,1.0,7.0,7.0,0.6937999725341797
7.0,2.0,1.0,1.0,8.0,2.0,5.0,5.0,8.0,8.0,4.0,3.0,2.0,0.0,2.0,8.0,8.0,5.0,6.0,7.0,4.0,9.0,2.0,7.0,2.0,1.0,1.0,6.0,2.0,1.0,0.649399995803833
0.0,3.0,0.0,1.0,8.0,4.0,7.0,2.0,9.0,1.0,0.0,0.0,0.0,6.0,8.0,8.0,4.0,4.0,2.0,4.0,3.0,4.0,9.0,9.0,3.0,0.0,8.0,3.0,3.0,3.0,0.34470000863075256
6.0,8.0,6.0,7.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,7.0,8.0,9.0,9.0,3.0,0.0,1.0,2.0,8.0,9.0,0.0,7.0,6.0,4.0,7.0,0.0,3.0,1.0,6.0,0.97079998254776
4.0,1.0,2.0,0.0,6.0,2.0,7.0,2.0,2.0,1.0,9.0,6.0,5.0,8.0,7.0,6.0,0.0,8.0,9.0,6.0,1.0,7.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,5.0,0.3294000029563904
4.0,8.0,9.0,0.0,9.0,9.0,3.0,3.0,2.0,7.0,2.0,3.0,3.0,2.0,7.0,0.0,1.0,1.0,4.0,3.0,9.0,7.0,5.0,5.0,3.0,8.0,6.0,9.0,5.0,5.0,0.5414000153541565
3.0,1.0,5.0,6.0,8.0,8.0,5.0,0.0,7.0,6.0,5.0,6.0,3.0,2.0,4.0,4.0,3.0,9.0,3.0,4.0,1.0,2.0,6.0,4.0,2.0,7.0,3.0,9.0,3.0,3.0,0.4052000045776367
6.0,1.0,1.0,8.0,8.0,6.0,3.0,8.0,4.0,6.0,3.0,6.0,1.0,4.0,3.0,3.0,4.0,5.0,5.0,8.0,2.0,0.0,3.0,1.0,9.0,4.0,2.0,5.0,5.0,7.0,0.6790000200271606
1.0,4.0,0.0,0.0,8.0,5.0,3.0,9.0,5.0,8.0,4.0,6.0,2.0,9.0,3.0,8.0,7.0,6.0,7.0,8.0,5.0,7.0,7.0,3.0,8.0,4.0,6.0,2.0,1.0,8.0,0.21230000257492065
0.0,0.0,2.0,0.0,0.0,4.0,9.0,5.0,3.0,9.0,6.0,9.0,4.0,8.0,6.0,8.0,7.0,3.0,6.0,5.0,9.0,5.0,1.0,8.0,2.0,7.0,4.0,3.0,7.0,9.0,0.0348999984562397
8.0,2.0,2.0,0.0,0.0,4.0,6.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,6.0,6.0,6.0,7.0,7.0,8.0,3.0,7.0,8.0,9.0,1.0,0.0,3.0,9.0,8.0,9.0,0.7450000047683716
6.0,2.0,6.0,7.0,3.0,1.0,6.0,5.0,3.0,6.0,6.0,9.0,6.0,0.0,8.0,5.0,7.0,3.0,9.0,6.0,0.0,7.0,2.0,7.0,3.0,6.0,9.0,4.0,7.0,5.0,0.6747000217437744
6.0,4.0,8.0,3.0,6.0,3.0,2.0,2.0,0.0,9.0,3.0,3.0,2.0,3.0,9.0,5.0,8.0,8.0,2.0,9.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0,0.0,3.0,0.0,0.9811999797821045
0.0,5.0,0.0,4.0,0.0,1.0,3.0,1.0,6.0,8.0,6.0,6.0,4.0,6.0,3.0,8.0,5.0,6.0,4.0,0.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,9.0,1.0,2.0,0.29750001430511475
2.0,0.0,9.0,3.0,1.0,8.0,2.0,8.0,6.0,5.0,4.0,7.0,4.0,0.0,4.0,6.0,9.0,7.0,1.0,3.0,7.0,7.0,6.0,2.0,1.0,0.0,7.0,7.0,2.0,2.0,0.23019999265670776
6.0,4.0,6.0,0.0,1.0,3.0,6.0,1.0,5.0,1.0,4.0,2.0,7.0,5.0,5.0,5.0,3.0,0.0,7.0,3.0,6.0,7.0,9.0,2.0,1.0,3.0,1.0,6.0,0.0,5.0,0.3767000138759613
7.0,5.0,2.0,9.0,7.0,3.0,7.0,4.0,4.0,4.0,7.0,3.0,5.0,4.0,3.0,0.0,7.0,3.0,7.0,7.0,8.0,5.0,4.0,9.0,1.0,2.0,2.0,6.0,9.0,4.0,0.4627000093460083
9.0,6.0,5.0,1.0,4.0,8.0,3.0,8.0,8.0,7.0,1.0,9.0,8.0,5.0,8.0,3.0,6.0,2.0,4.0,5.0,0.0,2.0,8.0,5.0,2.0,0.0,5.0,8.0,4.0,5.0,0.7975999712944031
7.0,1.0,6.0,3.0,5.0,3.0,0.0,1.0,7.0,2.0,9.0,3.0,2.0,7.0,8.0,9.0,4.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,8.0,1.0,6.0,0.8715999722480774
4.0,5.0,6.0,5.0,9.0,5.0,8.0,2.0,2.0,8.0,3.0,0.0,8.0,2.0,2.0,2.0,7.0,1.0,0.0,3.0,0.0,7.0,4.0,1.0,3.0,5.0,3.0,4.0,4.0,0.0,0.548799991607666
4.0,7.0,5.0,2.0,8.0,1.0,8.0,1.0,2.0,5.0,8.0,3.0,3.0,1.0,2.0,8.0,8.0,1.0,3.0,9.0,6.0,7.0,7.0,1.0,2.0,3.0,9.0,9.0,4.0,2.0,0.9240000247955322
5.0,3.0,5.0,2.0,5.0,0.0,4.0,5.0,5.0,5.0,0.0,9.0,9.0,8.0,5.0,1.0,7.0,3.0,1.0,0.0,5.0,9.0,9.0,4.0,6.0,0.0,2.0,6.0,1.0,2.0,0.717199981212616
0.0,3.0,2.0,8.0,5.0,1.0,4.0,1.0,3.0,8.0,5.0,9.0,2.0,2.0,5.0,3.0,3.0,5.0,7.0,1.0,2.0,5.0,4.0,6.0,4.0,2.0,2.0,9.0,6.0,4.0,0.39980000257492065
1.0,5.0,3.0,9.0,9.0,4.0,3.0,4.0,0.0,9.0,9.0,9.0,7.0,6.0,6.0,2.0,4.0,2.0,1.0,5.0,8.0,7.0,2.0,9.0,4.0,8.0,1.0,8.0,8.0,8.0,0.2976999878883362
2.0,2.0,1.0,2.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,7.0,3.0,7.0,0.0,7.0,7.0,6.0,7.0,7.0,1.0,6.0,2.0,1.0,1.0,4.0,0.0,5.0,9.0,7.0,0.3635999858379364
5.0,6.0,4.0,9.0,8.0,2.0,6.0,5.0,1.0,6.0,9.0,9.0,4.0,6.0,3.0,3.0,1.0,6.0,0.0,3.0,4.0,1.0,3.0,7.0,3.0,9.0,7.0,3.0,9.0,7.0,0.3248000144958496
7.0,4.0,5.0,2.0,1.0,6.0,3.0,6.0,2.0,0.0,2.0,5.0,6.0,8.0,7.0,5.0,7.0,9.0,8.0,0.0,2.0,2.0,0.0,6.0,1.0,6.0,4.0,5.0,6.0,5.0,0.9132000207901001
8.0,1.0,4.0,8.0,9.0,1.0,8.0,6.0,3.0,6.0,4.0,2.0,5.0,6.0,5.0,1.0,2.0,6.0,4.0,0.0,6.0,1.0,9.0,8.0,6.0,1.0,9.0,6.0,1.0,4.0,0.8557000160217285
8.0,3.0,7.0,9.0,6.0,5.0,1.0,3.0,3.0,7.0,6.0,5.0,0.0,2.0,7.0,9.0,6.0,1.0,2.0,7.0,1.0,2.0,5.0,3.0,9.0,4.0,2.0,2.0,1.0,0.0,0.5393000245094299
9.0,0.0,9.0,4.0,7.0,2.0,0.0,4.0,1.0,5.0,5.0,6.0,4.0,1.0,6.0,7.0,8.0,1.0,3.0,0.0,4.0,5.0,5.0,0.0,2.0,2.0,5.0,9.0,9.0,6.0,0.9850000143051147
5.0,3.0,3.0,2.0,9.0,7.0,8.0,7.0,5.0,1.0,1.0,1.0,2.0,9.0,9.0,8.0,2.0,8.0,9.0,1.0,1.0,6.0,4.0,7.0,0.0,6.0,2.0,5.0,7.0,4.0,0.6276000142097473
9.0,7.0,4.0,9.0,7.0,9.0,1.0,3.0,4.0,3.0,6.0,2.0,4.0,6.0,2.0,7.0,4.0,9.0,5.0,4.0,1.0,5.0,2.0,0.0,8.0,0.0,4.0,2.0,7.0,1.0,0.33719998598098755
4.0,8.0,5.0,5.0,5.0,7.0,0.0,0.0,3.0,4.0,4.0,7.0,5.0,0.0,7.0,8.0,3.0,1.0,5.0,4.0,7.0,8.0,5.0,6.0,4.0,5.0,6.0,1.0,6.0,5.0,1.1917999982833862
6.0,0.0,1.0,9.0,5.0,7.0,5.0,9.0,6.0,4.0,2.0,4.0,7.0,6.0,0.0,1.0,1.0,0.0,4.0,8.0,8.0,6.0,1.0,2.0,5.0,5.0,2.0,9.0,6.0,0.0,0.58160001039505
7.0,4.0,3.0,8.0,3.0,2.0,1.0,4.0,8.0,6.0,4.0,2.0,0.0,9.0,6.0,8.0,3.0,1.0,2.0,7.0,7.0,5.0,10.0,2.0,9.0,8.0,9.0,0.0,0.0,5.0,0.6984999775886536
4.0,2.0,2.0,9.0,3.0,0.0,6.0,6.0,0.0,3.0,9.0,6.0,6.0,4.0,9.0,7.0,3.0,5.0,2.0,5.0,4.0,9.0,4.0,7.0,4.0,6.0,3.0,1.0,3.0,5.0,0.33059999346733093
9.0,1.0,3.0,7.0,2.0,0.0,8.0,1.0,3.0,0.0,4.0,3.0,9.0,1.0,8.0,2.0,3.0,2.0,5.0,4.0,5.0,6.0,4.0,3.0,3.0,0.0,0.0,8.0,5.0,5.0,0.9416000247001648
6.0,5.0,9.0,0.0,8.0,0.0,6.0,9.0,3.0,9.0,8.0,7.0,1.0,0.0,9.0,7.0,0.0,0.0,7.0,2.0,8.0,7.0,4.0,4.0,2.0,1.0,8.0,2.0,2.0,4.0,0.49619999527931213
1.0,7.0,3.0,7.0,8.0,1.0,7.0,4.0,7.0,9.0,9.0,0.0,3.0,4.0,5.0,8.0,7.0,1.0,4.0,2.0,3.0,4.0,0.0,7.0,9.0,9.0,2.0,4.0,1.0,3.0,0.7483999729156494
9.0,2.0,6.0,9.0,0.0,7.0,4.0,7.0,6.0,5.0,8.0,6.0,1.0,4.0,7.0,5.0,6.0,0.0,4.0,2.0,8.0,9.0,8.0,1.0,5.0,1.0,7.0,8.0,2.0,5.0,0.9625999927520752
7.0,2.0,2.0,7.0,5.0,9.0,0.0,5.0,1.0,2.0,3.0,1.0,6.0,1.0,8.0,4.0,9.0,7.0,7.0,8.0,5.0,2.0,2.0,9.0,5.0,8.0,6.0,8.0,8.0,9.0,0.7414000034332275
4.0,8.0,7.0,1.0,7.0,5.0,0.0,0.0,9.0,7.0,0.0,7.0,2.0,6.0,6.0,4.0,2.0,1.0,2.0,6.0,6.0,9.0,1.0,0.0,1.0,9.0,2.0,0.0,7.0,0.0,0.6377999782562256
3.0,5.0,6.0,1.0,7.0,7.0,0.0,3.0,1.0,0.0,9.0,1.0,8.0,9.0,1.0,8.0,3.0,2.0,0.0,5.0,4.0,5.0,2.0,3.0,5.0,9.0,1.0,7.0,0.0,3.0,0.3790000081062317
7.0,6.0,3.0,5.0,9.0,3.0,5.0,2.0,9.0,5.0,3.0,4.0,2.0,6.0,2.0,4.0,7.0,3.0,6.0,5.0,7.0,0.0,9.0,1.0,0.0,8.0,7.0,2.0,1.0,4.0,0.8544999957084656
4.0,2.0,9.0,9.0,9.0,2.0,6.0,2.0,6.0,5.0,8.0,1.0,3.0,4.0,1.0,6.0,8.0,1.0,4.0,2.0,6.0,7.0,4.0,8.0,5.0,9.0,4.0,5.0,7.0,0.0,0.3894999921321869
8.0,6.0,8.0,5.0,7.0,4.0,8.0,9.0,4.0,8.0,2.0,4.0,1.0,6.0,2.0,2.0,0.0,6.0,3.0,9.0,8.0,7.0,2.0,7.0,8.0,4.0,0.0,2.0,1.0,1.0,1.2532000541687012
8.0,3.0,8.0,6.0,9.0,5.0,4.0,9.0,8.0,1.0,8.0,5.0,2.0,9.0,3.0,6.0,4.0,4.0,3.0,1.0,3.0,4.0,9.0,4.0,2.0,7.0,3.0,6.0,2.0,2.0,0.8575000166893005
0.0,3.0,5.0,4.0,6.0,4.0,8.0,3.0,5.0,7.0,4.0,4.0,8.0,9.0,1.0,6.0,1.0,1.0,1.0,7.0,3.0,2.0,2.0,8.0,5.0,8.0,3.0,4.0,8.0,1.0,0.37130001187324524
6.0,5.0,2.0,2.0,7.0,8.0,7.0,7.0,1.0,8.0,1.0,4.0,0.0,1.0,1.0,8.0,8.0,9.0,1.0,7.0,8.0,3.0,7.0,8.0,8.0,0.0,0.0,0.0,6.0,0.0,0.8589000105857849
0.0,8.0,0.0,5.0,4.0,7.0,2.0,2.0,9.0,4.0,2.0,5.0,4.0,0.0,6.0,0.0,4.0,4.0,9.0,4.0,6.0,2.0,2.0,1.0,7.0,0.0,9.0,3.0,3.0,6.0,0.8442999720573425
6.0,1.0,8.0,0.0,8.0,9.0,9.0,0.0,6.0,8.0,1.0,1.0,9.0,6.0,7.0,4.0,7.0,4.0,0.0,3.0,4.0,7.0,9.0,8.0,3.0,5.0,2.0,3.0,6.0,8.0,0.5703999996185303
5.0,8.0,4.0,9.0,5.0,7.0,3.0,5.0,4.0,1.0,0.0,6.0,3.0,9.0,9.0,3.0,1.0,0.0,2.0,2.0,6.0,4.0,1.0,8.0,7.0,6.0,0.0,7.0,5.0,6.0,0.3686999976634979
7.0,1.0,0.0,5.0,6.0,5.0,6.0,3.0,2.0,8.0,9.0,6.0,6.0,1.0,0.0,8.0,8.0,2.0,7.0,8.0,2.0,7.0,1.0,1.0,3.0,1.0,5.0,8.0,2.0,7.0,0.8892999887466431
2.0,9.0,9.0,8.0,5.0,1.0,3.0,7.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,8.0,7.0,5.0,1.0,7.0,4.0,1.0,0.0,7.0,8.0,7.0,1.0,6.0,3.0,7.0,0.8978000283241272
4.0,0.0,8.0,6.0,9.0,4.0,9.0,8.0,0.0,9.0,0.0,9.0,0.0,9.0,8.0,7.0,8.0,9.0,3.0,0.0,8.0,8.0,5.0,6.0,1.0,2.0,8.0,7.0,3.0,2.0,0.4334999918937683
6.0,4.0,2.0,9.0,2.0,1.0,2.0,0.0,3.0,1.0,5.0,0.0,10.0,5.0,0.0,8.0,2.0,5.0,8.0,7.0,0.0,7.0,5.0,4.0,9.0,5.0,3.0,7.0,5.0,1.0,0.3804999887943268
9.0,9.0,6.0,1.0,4.0,4.0,8.0,9.0,1.0,2.0,3.0,3.0,5.0,1.0,3.0,6.0,0.0,6.0,8.0,6.0,1.0,2.0,9.0,0.0,0.0,9.0,0.0,7.0,8.0,1.0,1.0300999879837036
9.0,2.0,6.0,1.0,0.0,2.0,0.0,7.0,8.0,1.0,8.0,4.0,2.0,2.0,2.0,3.0,1.0,5.0,3.0,9.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,5.0,0.8949000239372253
4.0,8.0,6.0,5.0,6.0,7.0,2.0,4.0,8.0,9.0,5.0,9.0,7.0,3.0,1.0,4.0,8.0,5.0,7.0,9.0,4.0,1.0,0.0,4.0,6.0,4.0,9.0,5.0,8.0,8.0,1.1318000555038452
4.0,8.0,4.0,8.0,3.0,0.0,0.0,9.0,8.0,8.0,9.0,1.0,1.0,1.0,7.0,9.0,0.0,7.0,4.0,8.0,6.0,9.0,4.0,5.0,4.0,3.0,6.0,5.0,8.0,3.0,0.7950999736785889
0.0,9.0,6.0,9.0,5.0,2.0,4.0,4.0,7.0,1.0,1.0,8.0,3.0,3.0,3.0,5.0,6.0,0.0,9.0,9.0,1.0,6.0,1.0,4.0,9.0,0.0,5.0,3.0,7.0,7.0,0.8996999859809875
2.0,2.0,3.0,2.0,4.0,8.0,0.0,7.0,6.0,8.0,3.0,5.0,2.0,9.0,9.0,1.0,9.0,0.0,7.0,1.0,4.0,2.0,4.0,1.0,0.0,1.0,6.0,7.0,4.0,7.0,0.3416999876499176
0.0,2.0,2.0,9.0,5.0,2.0,8.0,8.0,9.0,2.0,2.0,6.0,3.0,0.0,4.0,0.0,3.0,9.0,4.0,6.0,6.0,9.0,7.0,9.0,6.0,9.0,1.0,2.0,6.0,1.0,0.18279999494552612
5.0,7.0,6.0,1.0,4.0,8.0,4.0,0.0,8.0,9.0,9.0,7.0,4.0,8.0,0.0,8.0,6.0,1.0,8.0,6.0,2.0,5.0,4.0,5.0,7.0,1.0,7.0,0.0,0.0,2.0,0.44339999556541443
7.0,1.0,7.0,9.0,3.0,0.0,0.0,9.0,4.0,3.0,1.0,9.0,5.0,0.0,5.0,5.0,3.0,9.0,6.0,0.0,7.0,5.0,9.0,4.0,9.0,9.0,3.0,9.0,2.0,0.0,0.659600019454956
6.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,5.0,7.0,8.0,7.0,4.0,5.0,4.0,4.0,8.0,5.0,1.0,4.0,9.0,3.0,5.0,2.0,3.0,2.0,9.0,4.0,5.0,1.0,0.744700014591217
4.0,2.0,4.0,7.0,9.0,0.0,2.0,1.0,9.0,5.0,9.0,1.0,4.0,8.0,5.0,0.0,8.0,1.0,7.0,6.0,9.0,3.0,4.0,5.0,0.0,1.0,4.0,6.0,6.0,7.0,0.4700999855995178
3.0,4.0,6.0,2.0,3.0,8.0,9.0,5.0,1.0,0.0,5.0,4.0,9.0,5.0,2.0,2.0,0.0,8.0,5.0,1.0,8.0,8.0,1.0,3.0,7.0,5.0,4.0,8.0,9.0,2.0,0.641700029373169
2.0,1.0,9.0,7.0,0.0,5.0,2.0,9.0,5.0,7.0,8.0,3.0,9.0,8.0,5.0,0.0,3.0,2.0,2.0,7.0,2.0,2.0,6.0,2.0,4.0,1.0,0.0,8.0,9.0,0.0,0.24889999628067017
2.0,1.0,7.0,0.0,6.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,3.0,8.0,9.0,5.0,9.0,9.0,2.0,7.0,5.0,9.0,3.0,8.0,7.0,0.0,0.09740000218153
5.0,1.0,5.0,4.0,7.0,9.0,1.0,5.0,9.0,9.0,3.0,1.0,9.0,8.0,1.0,5.0,4.0,1.0,4.0,6.0,8.0,4.0,4.0,6.0,1.0,6.0,5.0,7.0,3.0,7.0,0.6628999710083008
2.0,2.0,8.0,8.0,9.0,2.0,8.0,4.0,4.0,0.0,0.0,0.0,2.0,8.0,7.0,6.0,4.0,7.0,9.0,7.0,6.0,6.0,0.0,6.0,0.0,1.0,2.0,3.0,2.0,0.0,0.26420000195503235
2.0,8.0,5.0,9.0,8.0,0.0,6.0,8.0,0.0,8.0,4.0,8.0,0.0,8.0,3.0,2.0,9.0,6.0,6.0,1.0,6.0,3.0,8.0,1.0,5.0,5.0,3.0,1.0,9.0,3.0,0.18320000171661377
9.0,4.0,0.0,5.0,2.0,4.0,1.0,2.0,8.0,1.0,4.0,1.0,8.0,4.0,9.0,3.0,1.0,9.0,2.0,3.0,8.0,3.0,4.0,1.0,3.0,8.0,1.0,9.0,4.0,6.0,1.2610000371932983
1.0,7.0,7.0,1.0,9.0,0.0,5.0,4.0,7.0,6.0,7.0,9.0,5.0,3.0,0.0,6.0,2.0,4.0,2.0,4.0,2.0,9.0,7.0,6.0,2.0,2.0,8.0,0.0,9.0,6.0,0.6420999765396118
9.0,3.0,5.0,6.0,2.0,9.0,9.0,6.0,7.0,0.0,4.0,7.0,9.0,5.0,9.0,4.0,0.0,8.0,7.0,7.0,5.0,2.0,9.0,0.0,4.0,9.0,8.0,5.0,7.0,8.0,1.080899953842163
0.0,3.0,6.0,8.0,2.0,7.0,3.0,9.0,2.0,6.0,2.0,1.0,5.0,9.0,7.0,4.0,7.0,0.0,3.0,5.0,0.0,0.0,7.0,5.0,3.0,1.0,4.0,8.0,6.0,2.0,0.2621000111103058
5.0,7.0,6.0,3.0,1.0,3.0,6.0,5.0,9.0,3.0,9.0,6.0,9.0,4.0,6.0,3.0,6.0,7.0,8.0,3.0,8.0,8.0,1.0,8.0,8.0,6.0,8.0,0.0,7.0,0.0,0.9993000030517578
3.0,1.0,6.0,8.0,7.0,9.0,2.0,6.0,1.0,8.0,1.0,9.0,0.0,1.0,5.0,8.0,7.0,7.0,8.0,8.0,4.0,8.0,8.0,7.0,1.0,1.0,1.0,1.0,3.0,8.0,0.3619000017642975
9.0,8.0,6.0,9.0,1.0,8.0,7.0,5.0,3.0,8.0,5.0,0.0,7.0,0.0,6.0,9.0,1.0,5.0,7.0,0.0,8.0,0.0,4.0,5.0,0.0,3.0,8.0,8.0,8.0,2.0,0.7853999733924866
9.0,7.0,3.0,6.0,2.0,8.0,3.0,7.0,6.0,4.0,5.0,0.0,1.0,8.0,2.0,7.0,0.0,9.0,1.0,7.0,0.0,6.0,7.0,3.0,0.0,8.0,9.0,8.0,9.0,6.0,1.4874999523162842
5.0,1.0,0.0,9.0,0.0,7.0,6.0,4.0,8.0,6.0,5.0,4.0,0.0,7.0,5.0,7.0,4.0,2.0,6.0,9.0,5.0,5.0,6.0,7.0,5.0,4.0,5.0,7.0,2.0,4.0,0.4903999865055084
8.0,7.0,7.0,8.0,8.0,0.0,3.0,8.0,2.0,8.0,6.0,1.0,0.0,6.0,6.0,3.0,8.0,7.0,2.0,1.0,6.0,5.0,2.0,1.0,8.0,5.0,4.0,1.0,6.0,5.0,0.9789000153541565
1.0,3.0,4.0,1.0,6.0,7.0,7.0,9.0,3.0,6.0,5.0,3.0,2.0,8.0,2.0,2.0,8.0,9.0,7.0,7.0,5.0,8.0,8.0,4.0,7.0,3.0,5.0,7.0,7.0,0.0,0.26600000262260437
1.0,0.0,7.0,0.0,6.0,0.0,0.0,4.0,4.0,5.0,8.0,6.0,4.0,8.0,4.0,4.0,1.0,2.0,5.0,7.0,8.0,4.0,8.0,3.0,1.0,9.0,8.0,9.0,5.0,6.0,0.0940999984741211
9.0,4.0,8.0,2.0,7.0,2.0,1.0,3.0,0.0,6.0,6.0,0.0,9.0,1.0,2.0,5.0,2.0,6.0,8.0,4.0,3.0,0.0,0.0,5.0,7.0,4.0,5.0,2.0,0.0,8.0,1.0902999639511108
0.0,2.0,8.0,3.0,7.0,6.0,4.0,4.0,3.0,0.0,8.0,9.0,1.0,2.0,8.0,3.0,8.0,9.0,1.0,6.0,4.0,5.0,6.0,6.0,1.0,1.0,4.0,9.0,8.0,5.0,0.22920000553131104
2.0,5.0,4.0,8.0,5.0,1.0,3.0,6.0,7.0,6.0,7.0,9.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,1.0,3.0,9.0,0.0,3.0,7.0,7.0,1.0,9.0,0.43639999628067017
6.0,3.0,2.0,5.0,1.0,7.0,6.0,0.0,7.0,8.0,0.0,8.0,1.0,1.0,8.0,9.0,5.0,2.0,3.0,8.0,6.0,2.0,5.0,6.0,9.0,3.0,7.0,1.0,0.0,7.0,0.7817999720573425
0.0,7.0,5.0,1.0,2.0,9.0,5.0,8.0,5.0,7.0,4.0,0.0,1.0,9.0,9.0,2.0,8.0,8.0,5.0,9.0,2.0,8.0,9.0,3.0,9.0,8.0,0.0,8.0,9.0,3.0,0.6812999844551086
7.0,0.0,7.0,8.0,1.0,8.0,4.0,8.0,2.0,8.0,0.0,3.0,6.0,3.0,4.0,1.0,0.0,4.0,6.0,7.0,2.0,8.0,3.0,5.0,3.0,8.0,6.0,4.0,6.0,4.0,0.7366999983787537
9.0,1.0,4.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,9.0,8.0,5.0,4.0,0.0,3.0,9.0,7.0,1.0,4.0,1.0,2.0,5.0,0.0,0.0,4.0,2.0,3.0,8.0,6.0,0.8741999864578247
3.0,0.0,8.0,7.0,7.0,7.0,2.0,7.0,7.0,6.0,6.0,1.0,0.0,7.0,6.0,0.0,1.0,4.0,3.0,2.0,3.0,6.0,0.0,3.0,9.0,0.0,6.0,4.0,0.0,5.0,0.32330000400543213
5.0,9.0,2.0,0.0,5.0,2.0,3.0,8.0,3.0,2.0,2.0,3.0,6.0,0.0,6.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,2.0,8.0,0.0,5.0,3.0,4.0,9.0,7.0,0.46129998564720154
4.0,9.0,4.0,5.0,2.0,0.0,0.0,3.0,0.0,5.0,6.0,8.0,3.0,2.0,5.0,6.0,4.0,4.0,3.0,2.0,5.0,6.0,8.0,9.0,3.0,2.0,4.0,8.0,9.0,3.0,1.1780999898910522
3.0,0.0,6.0,5.0,0.0,5.0,8.0,5.0,3.0,4.0,1.0,0.0,1.0,8.0,8.0,7.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,9.0,1.0,8.0,5.0,6.0,0.3174000084400177
8.0,0.0,7.0,8.0,9.0,5.0,6.0,5.0,4.0,3.0,0.0,5.0,2.0,6.0,4.0,5.0,2.0,3.0,5.0,2.0,8.0,8.0,6.0,1.0,6.0,7.0,1.0,2.0,3.0,0.0,0.871399998664856
5.0,1.0,0.0,4.0,3.0,8.0,6.0,7.0,6.0,2.0,7.0,6.0,1.0,2.0,4.0,7.0,9.0,8.0,4.0,1.0,0.0,9.0,2.0,3.0,5.0,5.0,6.0,4.0,8.0,6.0,0.7114999890327454
3.0,0.0,4.0,2.0,3.0,1.0,5.0,3.0,9.0,6.0,9.0,1.0,3.0,0.0,5.0,5.0,3.0,7.0,6.0,6.0,9.0,6.0,5.0,8.0,6.0,3.0,2.0,9.0,6.0,7.0,0.36059999465942383
4.0,7.0,1.0,6.0,2.0,8.0,0.0,3.0,2.0,7.0,7.0,1.0,0.0,7.0,8.0,2.0,4.0,8.0,3.0,4.0,4.0,8.0,7.0,4.0,7.0,9.0,2.0,4.0,4.0,1.0,0.9502000212669373
8.0,9.0,3.0,3.0,6.0,3.0,0.0,6.0,0.0,2.0,6.0,1.0,7.0,8.0,0.0,4.0,9.0,2.0,4.0,7.0,4.0,9.0,6.0,9.0,4.0,8.0,3.0,1.0,6.0,9.0,1.5271999835968018
