"pixel_0_0","pixel_0_1","pixel_0_2","pixel_0_3","pixel_0_4","pixel_0_5","pixel_0_6","pixel_0_7","pixel_1_0","pixel_1_1","pixel_1_2","pixel_1_3","pixel_1_4","pixel_1_5","pixel_1_6","pixel_1_7","pixel_2_0","pixel_2_1","pixel_2_2","pixel_2_3","pixel_2_4","pixel_2_5","pixel_2_6","pixel_2_7","pixel_3_0","pixel_3_1","pixel_3_2","pixel_3_3","pixel_3_4","pixel_3_5","pixel_3_6","pixel_3_7","pixel_4_0","pixel_4_1","pixel_4_2","pixel_4_3","pixel_4_4","pixel_4_5","pixel_4_6","pixel_4_7","pixel_5_0","pixel_5_1","pixel_5_2","pixel_5_3","pixel_5_4","pixel_5_5","pixel_5_6","pixel_5_7","pixel_6_0","pixel_6_1","pixel_6_2","pixel_6_3","pixel_6_4","pixel_6_5","pixel_6_6","pixel_6_7","pixel_7_0","pixel_7_1","pixel_7_2","pixel_7_3","pixel_7_4","pixel_7_5","pixel_7_6","pixel_7_7","target"
0,0,11,12,13,14,"QFd1aielMp","nxEsdJgLCO",0,0,13,8,4,4,2,0,0,0,11,0,0,0,0,0,0,5,12,6,3,0,0,0,0,5,12,12,13,11,0,0,0,0,"yFRrfURC7y",0,0,13,0,0,0,4,11,0,3,15,0,"IaZyHKcpjz","x3w9MlGnBp",0,9,16,"bUVcdIxeBp",6,0,0,5
0,2,15,13,1,0,0,0,0,13,12,14,7,0,0,0,"YvalQjXwHt",8,6,6,"1y0MYd70ve",0,0,0,"GkSRFBsQJe",0,0,5,15,0,0,0,0,0,0,11,10,0,0,0,0,0,2,16,5,0,0,0,0,0,11,16,13,14,12,0,0,3,16,14,8,8,7,0,2
0,0,2,9,13,12,2,0,0,1,"T39WNoOjPP",13,7,10,6,0,0,0,13,8,1,7,7,0,0,0,3,13,14,14,0,0,0,0,0,0,15,15,1,0,"CABeTPeN17",0,0,9,5,8,5,0,0,0,0,13,4,13,2,0,0,0,0,13,15,6,0,0,8
0,4,16,16,3,0,0,0,0,11,14,11,11,0,0,0,0,11,7,2,16,1,0,0,0,0,0,3,16,0,0,0,0,0,0,10,12,0,0,0,0,0,3,16,8,5,3,0,0,0,12,16,16,16,16,0,0,3,16,15,8,7,4,0,2
0,0,"vSMcDeUQOi",13,5,0,0,0,0,3,16,16,16,10,0,0,0,8,16,1,6,"4MN49Uy0zg",5,0,0,8,11,0,0,9,12,0,0,10,8,0,0,8,12,0,0,8,11,0,0,8,"oMZSwvMQZ8",0,0,3,16,10,8,15,9,0,0,0,9,16,16,10,1,0,0
0,0,2,11,10,1,0,0,0,0,10,13,14,13,0,0,0,0,13,0,0,14,5,0,0,"ggue6gTYLn",9,0,0,9,6,"R5W9l4wCPe",0,5,9,0,0,5,8,0,0,"GMU4dYCr8e",12,0,0,8,4,0,0,0,14,11,5,14,1,0,0,0,3,13,14,5,0,0,0
0,0,0,0,6,16,7,0,0,1,5,11,16,16,8,0,0,11,16,16,13,16,"9j1c9lftWk",0,0,3,7,1,4,16,8,0,0,0,0,0,5,"R4ebMEBywp",8,0,0,0,0,"kqkxTyehEw",5,16,7,0,0,0,0,0,7,16,9,0,0,0,0,0,8,16,8,0,1
0,0,2,13,16,9,0,0,0,0,12,12,7,16,3,0,0,1,14,3,0,16,4,0,0,0,0,4,10,16,6,0,0,0,0,13,16,16,9,0,0,0,0,5,13,1,0,0,0,0,0,11,9,0,0,0,0,0,"qOBHGWu7Zu",16,4,0,0,0,7
0,0,0,14,4,0,"5yamlkx4EU",0,0,0,6,"hKRma5mqZW",1,0,0,0,0,0,15,4,0,0,0,0,0,4,16,7,"zhrZCPJW0P",2,0,0,0,8,16,11,9,15,5,0,0,5,14,1,0,10,9,0,0,0,11,12,5,13,5,0,0,0,1,13,16,9,0,0,6
0,1,9,15,13,4,0,0,0,5,12,4,10,6,0,0,0,0,0,3,15,2,0,0,0,0,0,15,13,1,0,0,0,0,0,2,9,14,2,0,0,0,0,0,"w2ZUG993h8",11,8,0,0,0,10,6,4,11,7,0,"lvXiUnLKHJ",0,8,15,16,"0WELgAJ3HK",1,0,3
0,5,16,13,1,0,0,0,0,9,14,14,4,0,0,0,0,9,7,12,4,0,"59KmBEWWOy",0,0,0,"5DAbNWTYjF",13,4,0,0,0,0,0,2,16,1,0,0,0,0,0,7,13,0,0,0,0,"ojLVSXN1bb",1,15,16,16,16,11,"DDaXEQPSua",0,5,16,14,10,8,6,"3RnPJkuIPY",2
0,0,0,3,12,12,2,0,0,0,7,15,16,16,0,0,0,4,15,9,14,16,3,0,0,2,0,0,14,16,0,0,0,0,0,0,14,"FRPfanlaNN",0,0,0,0,0,0,15,13,0,0,0,0,0,0,16,14,1,0,0,0,0,3,16,13,"5EFEuqrKzY",0,1
0,0,"f9DMdvIMIV",13,16,14,1,0,0,0,"RwHS8xm19u",12,7,"fqb8zKxwth",3,0,0,0,9,3,2,16,3,0,0,0,0,0,9,11,0,0,0,0,2,11,15,13,3,0,0,0,4,15,16,13,3,0,0,0,"ZVNNMJmw1P",14,8,"RZejuM0xpD",0,0,0,0,5,15,4,0,0,0,7
0,0,0,7,13,0,0,0,0,0,0,14,6,0,0,0,0,0,10,10,2,6,0,0,0,3,16,3,9,13,2,0,"K7kYERO1DQ",11,12,6,"AVkFmmF7zv",16,10,0,0,11,16,16,16,10,3,0,0,2,8,10,16,"MEf6EF8MNv",0,0,0,0,0,9,13,0,0,0,4
0,0,0,13,3,0,0,0,0,0,6,15,0,0,0,0,0,0,12,7,"MaupEDIFLG",0,0,0,0,0,16,10,7,1,0,0,0,6,16,12,13,16,6,0,0,0,"Up3Yd6wlL0",4,0,6,12,0,0,0,12,10,2,11,9,0,0,0,1,13,16,15,3,0,6
0,0,13,16,16,5,0,0,0,5,15,6,11,13,0,0,0,0,2,2,13,8,0,0,0,0,"n9YlR6LDN3",16,15,2,0,0,0,0,3,11,15,16,5,0,0,0,0,0,2,15,11,0,"WkqjmYzjTl",0,3,4,9,16,6,0,0,0,15,16,16,10,0,0,3
0,0,0,0,9,16,4,0,0,0,0,"GfrFK17EMV",15,16,2,0,0,3,12,16,16,14,0,0,0,10,16,15,16,15,0,0,0,1,4,0,16,13,"od6CvJttPQ",0,0,0,0,0,15,13,0,0,0,0,0,0,12,16,12,0,0,0,0,0,12,16,6,0,1
0,0,11,16,12,2,0,0,0,7,16,"zwU34v3i2S",10,13,0,0,0,0,2,0,3,16,0,0,0,0,0,3,12,9,0,0,0,0,0,10,16,12,0,0,0,0,3,"LvtaPqTDNW",3,15,7,0,0,3,"qJCUIUWeAZ",7,6,14,8,0,0,1,9,15,"3AVNldm6pj",12,1,0,3
0,0,5,13,14,5,0,0,0,2,15,6,11,15,1,0,0,1,16,5,8,16,4,0,0,0,4,12,9,13,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,11,7,"hiyVot1xEQ",0,0,7,7,5,15,2,0,0,0,5,"LtioH4dY5u",16,"sFrXqDvFpX",0,0,9
0,0,0,0,5,15,3,0,"h6rpOLZmFc",0,0,3,15,16,"iqPSs8BKNG",0,0,3,13,16,14,16,1,0,0,2,7,4,8,16,0,0,0,0,0,0,8,14,0,0,0,0,0,0,7,16,1,"jXyHEquX8D",0,0,0,0,9,16,6,0,0,0,0,0,8,15,2,0,1
0,0,2,13,16,13,"iE94s5Dodu",0,0,0,9,11,9,16,7,0,0,2,15,2,2,15,2,0,0,3,3,0,8,13,2,0,0,0,1,13,16,16,10,0,0,0,0,11,13,"UIfqQbxVWz",1,0,0,0,0,11,6,0,0,0,0,0,3,15,2,0,0,0,7
0,0,0,12,10,0,0,0,0,0,4,15,7,0,0,0,0,0,15,4,0,0,0,0,0,1,16,7,1,0,0,0,0,4,16,14,16,13,1,0,0,1,16,0,1,10,11,0,0,"e4P5yGr6Zx",14,9,1,8,12,0,0,0,2,10,"YBusRpkWgr",16,5,0,6
0,0,3,12,16,9,0,0,"NfSCV30pX8",0,12,9,13,16,9,0,0,3,16,5,0,"BzvZ7t5pLD",12,0,0,0,"piciBLpYYE","SUK4gmSuln",10,13,2,0,0,0,0,4,16,12,0,0,0,0,0,11,9,16,0,0,0,0,1,15,2,12,0,"VpDyM5pST3",0,0,2,16,16,6,0,0,8
0,0,0,10,6,0,0,0,0,0,4,16,2,3,0,0,0,0,13,8,7,14,0,0,0,7,15,0,13,14,5,0,0,14,15,14,16,16,9,0,0,13,16,15,16,6,0,0,0,0,1,9,14,0,0,0,0,0,0,"k0IER0fhFq",10,0,0,0,4
0,0,5,12,13,3,0,0,0,4,16,9,8,12,0,0,0,2,3,0,5,11,"zGVLcJS8ma",0,0,0,0,3,11,"bYfKe9gX40",0,0,0,0,0,6,14,15,3,0,0,0,0,0,0,7,11,0,0,0,10,6,4,9,11,0,0,0,6,16,16,14,2,0,3
0,0,0,0,5,15,"vuDeesGiZX",0,0,0,0,4,15,16,4,0,0,3,11,16,10,16,4,0,0,4,11,3,0,16,4,0,0,0,0,0,1,16,4,0,0,0,0,0,3,16,3,0,0,0,0,0,5,16,4,0,0,0,0,0,6,15,4,0,1
0,0,0,14,8,0,"PFLHdwuI4q",0,0,0,3,16,3,0,0,0,0,0,12,9,9,7,0,0,0,6,15,1,14,11,6,0,0,13,14,8,16,16,7,0,0,8,16,16,16,3,"Hm4aKF6VvJ",0,0,0,1,11,14,0,0,0,0,0,0,14,14,0,0,0,4
0,0,4,12,5,0,0,0,0,0,12,14,15,7,0,0,0,2,14,1,2,16,0,0,0,4,8,0,0,10,4,"0FqVCBdXRk",0,7,8,0,0,6,8,0,0,4,11,0,0,5,8,0,0,0,14,11,3,13,5,0,0,0,2,11,16,11,0,0,0
0,0,9,12,12,13,7,0,0,"BiH4wcMFlS",15,5,5,4,2,0,0,4,15,10,4,0,0,0,0,2,11,11,15,11,0,0,"9u8T3w151R",0,0,0,0,10,5,0,0,0,0,0,0,7,7,"8AQJOtQFya",0,5,11,4,5,14,1,"M22i3hRv5B",0,0,9,"vUkHX3sGyQ",13,"kXw4UP8Q7A",0,0,5
0,0,8,15,12,4,0,0,0,5,14,4,11,7,0,0,0,0,0,1,14,3,0,0,0,0,2,15,"cG4nD1LPae",1,0,0,0,0,0,8,13,11,0,"viUgueKrfd",0,0,0,0,0,13,5,0,0,0,12,2,"bGWpkLifkb",12,7,0,0,0,"FegaPS4yJ1",16,15,8,0,0,3
0,0,0,10,8,"MKSqQeA9Jm",0,0,0,0,6,14,3,0,0,0,0,0,11,8,0,0,0,0,0,3,16,8,2,0,0,0,0,6,16,16,16,15,3,0,0,0,16,"2G6yXGbU6r",0,8,"Z7GSks29nq",0,0,0,11,12,5,11,12,0,0,0,1,8,16,15,2,"jyhAyjoU4i",6
0,2,11,13,11,2,0,0,0,7,12,4,13,8,0,0,0,"Ne84bWHpIL",13,5,14,13,0,0,0,0,3,11,9,11,5,"GP2NkYFJcI",0,0,0,0,0,8,8,0,0,0,0,0,0,3,11,0,0,0,2,0,1,9,10,0,0,1,15,16,16,14,2,0,9
0,0,0,7,15,0,0,0,0,0,6,15,8,0,0,0,0,0,13,9,0,0,0,0,0,2,"xEmK7SEIbm",5,4,1,0,0,0,5,16,16,16,12,3,0,0,1,15,4,1,8,12,0,0,0,8,14,5,5,15,0,0,"e6T2zwUvhC",0,6,16,16,11,0,6
"ofHYo2QVSZ",0,0,1,10,16,8,0,0,1,8,15,16,16,9,"yErUUYOqnf",0,10,16,13,11,16,8,0,0,1,4,0,"yORT0BpNBK",16,4,0,0,0,0,0,12,16,0,0,0,0,0,0,12,16,0,0,0,0,0,0,12,16,3,0,0,0,0,0,10,16,7,0,1
0,0,3,13,16,15,6,0,0,"hFM7exbSCJ",13,13,9,16,"xTWzOHYKBw",0,0,0,16,9,0,14,6,0,0,0,14,2,6,15,0,0,0,0,0,5,15,15,6,0,0,0,0,16,15,10,2,0,0,"uw2VmeqIKe",0,13,11,0,0,0,0,0,4,16,7,0,0,0,7
0,0,9,9,12,12,0,0,0,0,14,10,8,3,0,0,0,0,13,6,3,0,0,0,0,0,13,16,15,12,2,0,0,"pqt4aPhn0w",0,0,0,5,9,0,0,0,"1obxRSWbxV",0,0,2,12,0,0,0,5,1,2,11,8,0,0,0,10,16,16,11,1,0,5
0,0,0,9,"8DKkfnRgiW",0,0,0,"3ZtinnWcPv",0,"jWCnBXB0IP",16,4,0,0,0,0,0,12,8,2,7,0,0,0,4,16,3,13,13,3,0,0,14,13,8,16,16,10,0,0,14,16,16,16,9,1,0,0,2,4,9,16,1,0,"6bVyBEMIE1",0,0,0,9,15,2,0,0,4
0,0,2,15,"BD2rBnEv53",0,0,0,0,0,"f2e2WYPtby",15,0,1,0,0,0,"QO96RzqVbJ",14,9,"AeyDNQHcWA",9,0,0,0,8,16,4,16,13,"sE76DD3ryy",0,0,13,16,16,16,15,7,0,0,3,8,13,12,2,0,0,0,0,0,14,10,0,0,0,0,0,3,16,7,0,0,0,4
"P2w4EuGMY6",0,1,12,16,16,12,0,0,0,7,16,11,12,9,0,0,0,6,7,"4e2jGmy3fH",14,"6EcQ212kUn",0,0,0,0,0,"pxAE8QMV9u",16,3,0,0,0,0,10,16,16,9,0,"H6q7Vuibt9",0,0,8,15,5,0,0,0,0,0,8,10,0,0,0,"pufMQpYT7F",0,"OqmZKA75W9",16,5,0,"BAcUjq9IRC",0,7
"FccpGoNIKF",3,15,16,8,0,0,0,0,14,13,10,16,2,0,0,0,5,3,2,16,2,0,0,0,0,0,3,16,2,0,0,0,0,0,9,12,0,0,0,0,0,1,16,8,0,2,0,0,0,8,16,14,16,15,0,0,2,16,16,15,12,9,0,2
0,0,1,"UWTat6n6XS",16,15,5,0,0,0,"0yWJQHPuZG",12,9,9,10,0,0,4,16,1,0,7,7,0,0,4,14,13,8,11,"IHwc4wdZgd",0,0,0,1,6,16,14,1,0,0,0,0,8,11,14,5,0,0,0,0,"Q3hCWdQHZ3",8,15,2,0,0,0,0,10,15,5,0,0,8
0,1,13,16,15,5,0,0,0,4,16,7,14,"1uTWALm4Bc",0,0,0,3,12,2,11,10,0,0,0,0,0,0,14,8,0,0,0,0,0,3,16,4,0,0,0,0,1,11,13,0,0,0,0,0,9,16,14,16,7,0,0,1,16,16,15,12,5,0,2
0,2,15,13,2,0,0,0,0,7,16,13,15,0,0,0,0,11,11,5,16,4,0,0,0,1,1,7,16,1,0,0,0,0,0,12,11,0,0,0,0,0,4,16,8,8,2,0,0,0,12,16,16,16,11,0,0,2,15,13,6,4,1,0,2
0,0,15,14,15,9,0,0,0,"tmz4QWcYRZ",12,10,"MGRocG4AGz",6,4,"ANU1jnhepG",0,1,14,2,0,0,0,0,0,5,16,12,10,4,"4IZ6MNgW8B",0,0,4,11,8,11,15,5,0,0,0,0,0,0,13,7,0,0,4,16,10,11,14,1,0,0,1,10,16,15,4,0,0,5
0,0,2,13,16,16,"TGgGOZHhNF",0,0,0,12,15,12,16,10,"0UggMmsj1R",0,"1nZ1BPjXcD",16,9,0,14,6,0,0,0,3,0,4,16,1,0,0,0,0,10,14,16,6,0,0,0,3,16,16,11,2,0,0,"Yuvi3B8OWi",0,9,"f3q097ktwM",0,0,0,0,0,2,15,6,0,0,0,7
0,0,10,8,8,4,0,0,0,8,15,12,14,14,0,"n6v5Pmj66E",0,9,11,0,10,16,4,0,0,1,9,12,10,12,8,0,0,0,0,0,0,8,8,0,"DUjV6HmNyW",0,0,0,0,10,7,0,0,"ImS0rCArN9",11,6,4,15,4,"yGfs0m8cIw",0,0,13,16,16,"pJs5TiStRX",0,0,9
"pYCDQvK0eg",1,13,14,16,14,3,0,0,4,14,8,7,3,0,0,0,6,11,0,0,0,0,0,0,5,16,15,11,5,0,0,0,2,7,7,10,16,0,0,0,0,0,0,"CrabAXkoGV",16,0,0,"mHqDIlGaK7",0,7,5,13,"PhApIE4QoP",0,0,"ekm3hqoWgC",0,15,16,"Y3XuWkXq6U",1,0,0,5
0,0,0,13,9,0,0,0,0,0,4,15,3,0,0,0,"33PbGjJBr7",0,11,9,6,4,0,0,"fog0co27SU",5,16,3,13,8,1,0,0,14,16,9,16,16,9,0,0,12,16,16,16,11,3,0,0,0,4,"LEb1z7bmsz",14,0,0,0,0,0,0,"l2ePonOMmE",10,0,0,0,4
0,0,1,8,15,11,"L7GM2WqUQH",0,0,0,11,12,9,14,11,0,0,2,14,"OpqsZlY92Y",0,13,6,0,0,7,15,8,12,9,0,0,0,0,6,13,"OniHU9jLQ4",8,0,0,"1WsnaKniKl",0,0,13,9,15,4,0,0,0,0,16,8,14,3,0,0,"VwoGXgcFvY",0,11,15,8,0,0,8
0,0,2,11,14,12,3,0,0,0,14,14,9,15,8,0,0,5,12,0,5,15,2,0,0,3,16,11,15,3,0,0,0,0,1,14,16,4,0,0,0,0,0,15,5,15,0,0,0,0,1,16,10,11,0,0,0,0,0,15,"BAsTu1PSH9","IDsMlooTad",0,0,8
0,0,0,7,16,2,0,0,0,0,0,15,"0QH5DhQNCW","2TldJaSflR",0,0,0,0,11,14,6,5,0,0,0,4,16,7,14,13,2,0,0,10,16,13,16,16,10,0,0,8,15,14,16,10,1,0,0,0,0,9,16,1,0,0,0,0,"XXTahL8RPk",9,15,1,0,0,4
0,0,"flSSxDs8dM",16,"Y6lLnsncAq",11,0,0,0,1,16,8,8,16,6,0,0,0,8,16,14,16,11,0,0,0,1,4,3,10,8,0,0,0,0,0,0,9,7,0,0,0,0,0,1,"RvItfyRCFM",1,"guYbzep6YA",0,0,4,7,11,"stsNxjmOGz",0,0,0,0,9,16,10,1,0,0,9
0,0,5,12,9,1,0,"rEFNGkqyIq",0,0,14,14,13,13,0,"igsmzHXZ7L",0,3,12,1,1,13,4,0,0,"O1rRvR78nw",8,0,0,6,8,0,0,8,8,0,0,5,8,0,0,5,10,0,"EmzCtMXeD7",11,4,0,0,1,"7diwdPwrh2",9,11,13,0,0,0,0,7,15,12,2,0,0,0
0,0,2,"No9icf8ydj",15,12,5,0,0,0,12,11,11,12,11,0,0,1,16,1,0,8,11,0,0,3,15,12,10,15,2,0,0,0,1,11,16,9,0,0,0,0,0,11,15,12,"3vDbq2yJYo",0,0,0,0,12,15,8,0,0,0,0,0,10,13,2,0,"IqPZjIFZtD",8
0,0,9,13,15,10,1,0,0,1,15,5,7,16,5,0,0,0,15,7,10,16,6,0,0,0,2,7,7,10,8,0,0,0,0,0,0,"expGVwfU2H",8,0,0,"JnAsCCyePs",0,0,0,11,5,0,0,0,14,6,10,12,0,0,0,0,9,16,12,1,0,0,9
0,0,1,10,11,2,0,0,0,0,"gbxdbR7W8Y",12,8,15,4,0,0,6,11,0,1,12,7,"ryzL4ga3cl",0,4,16,7,15,12,0,0,"5VYEB28ddz",0,5,15,15,3,0,"ghPvMDBlOU",0,0,0,14,7,14,0,0,0,0,4,12,7,"bRYZT8Kj7e",0,0,0,0,1,16,16,3,0,0,8
0,0,4,16,15,2,0,0,0,0,11,16,13,13,0,0,0,1,16,8,1,16,2,0,0,"tgl98bcWl0",16,6,0,11,8,0,0,7,"B9sqbOrsac",4,0,11,8,0,0,4,15,1,1,15,7,0,0,0,13,12,14,15,1,0,0,0,3,14,16,6,0,0,0
0,0,"G7iiuJPRD6",14,10,0,0,0,"boP9iIlrlK",0,3,16,16,3,0,0,0,0,7,16,16,7,0,0,0,0,12,16,16,5,0,0,0,0,4,15,16,6,0,0,0,0,0,13,16,0,0,0,0,0,0,14,12,0,0,0,0,0,0,10,10,0,0,0,1
0,"SvPFdX93u5",5,13,7,0,0,0,0,0,12,"OlXk72hiqn",14,2,0,0,0,0,12,0,12,6,0,0,0,0,6,1,15,3,0,0,0,0,0,6,11,0,0,0,0,"fovvF7d0zL",5,14,3,0,0,0,0,0,11,16,8,2,6,3,0,0,4,8,10,16,12,1,2
0,0,4,"YHVSlFz8k5",16,9,0,0,0,"FmzgqwVOrt",1,9,10,16,1,0,0,0,0,5,15,16,1,0,0,0,0,10,16,5,0,0,0,0,0,2,16,6,0,0,0,0,0,0,10,10,0,0,0,0,11,8,12,14,1,0,0,0,5,13,16,15,0,0,3
"FEwniolXXb",0,1,15,6,0,0,0,0,0,8,16,2,0,0,0,0,0,15,11,0,7,4,0,0,8,16,10,6,16,9,0,0,6,16,16,16,16,4,0,0,0,5,11,16,13,"jC3U24IBPs",0,0,0,0,12,15,3,0,0,0,0,0,15,11,0,0,"Wz8VE5JFdL",4
0,0,11,14,16,10,0,0,"rFMatMgEbg",6,15,8,6,4,0,0,0,5,12,2,0,0,0,0,0,12,16,15,1,"vCVuY9qG7a",0,0,0,3,11,11,6,0,0,0,0,0,"DfVziI8Psn",12,10,0,0,0,0,0,5,16,9,0,0,0,"PLEM5FME0F","CuWRq3LvE8",13,16,3,0,0,0,5
0,0,0,0,13,1,0,0,"ez8KqQ5tAl",0,0,7,15,3,0,0,0,0,0,16,11,"TqdovnXroy",0,0,0,0,"n3McVvXEJS",16,"yFVlmaZ5dN",14,1,0,0,0,5,16,8,8,10,0,0,0,9,"TU6EbfU5pA",4,0,15,0,0,0,2,9,11,13,14,0,0,0,0,0,10,16,10,0,6
0,3,13,16,13,0,0,0,0,9,13,8,16,5,1,0,0,0,8,14,16,16,5,0,0,0,"5aSpMqqO2X","zDk23a3OWZ",15,2,0,0,"yYPgzabyYE",0,2,16,7,0,0,0,0,0,7,16,4,0,0,0,0,0,15,9,0,0,0,0,0,2,15,3,0,0,0,0,7
0,0,1,8,13,1,0,0,0,0,6,16,16,9,0,"7RQGxZlaex",0,1,15,16,16,10,0,0,0,6,15,14,6,0,0,0,"U15Awb2Wsv",3,7,6,6,0,"gEMb9chipz",0,0,1,10,"yboCCzQn4f",11,"owlhyVAp6x",0,0,"DcasoUFcnS",0,4,11,13,2,0,0,0,0,0,5,12,5,0,0,8
0,0,0,1,9,14,7,0,0,"wHvCKVX1C9",5,"XMg2oynlkE",9,8,10,0,0,2,"Gg9bcorRTU",16,11,13,3,0,0,"Ba7uXJkJo3",16,16,16,16,5,0,0,0,6,7,1,11,"Mk89MDFldz",0,0,0,"t1FdlTRJ4Z",0,1,13,3,0,0,0,0,0,6,8,0,0,0,0,0,0,10,0,0,0,9
0,0,2,16,12,1,0,0,0,0,11,"wrD6TVDsr4",13,11,0,0,0,2,16,9,0,14,"1AZBziobzg",0,0,4,16,12,0,11,5,0,0,4,16,6,0,"BXxk8J5z9Q",7,0,0,0,15,1,1,15,9,0,0,0,10,9,10,15,2,0,0,0,2,13,16,8,0,0,0
0,0,1,15,14,1,0,0,0,2,13,16,16,3,0,0,0,5,16,16,16,4,0,0,0,4,16,16,16,1,0,0,0,0,7,16,13,0,"wvFhuw6LH2",0,0,0,5,16,11,0,0,0,0,0,4,16,10,0,0,0,0,0,2,16,11,0,0,"3WReUGkfIm",1
0,0,2,10,12,2,0,0,0,0,11,16,13,10,0,0,0,0,9,7,2,15,0,0,0,0,3,2,3,15,0,0,0,0,0,0,10,10,"bLlo9hnbbC","xmNxm8lGeM","3ql2Tawe5U","3aGipbqRBh",2,"yihpwJnLlc",16,7,0,0,0,0,9,16,16,16,16,3,0,0,3,13,9,8,4,0,2
0,0,3,11,13,15,3,0,"ULmi7eCuTx",4,16,14,11,16,8,0,0,2,5,0,14,15,1,0,0,0,0,0,16,11,0,0,0,0,0,0,11,10,0,0,0,0,0,0,8,12,0,0,0,0,8,11,15,8,0,0,0,0,2,12,14,3,0,0,3
0,"5gayCtG11i",1,12,7,0,0,0,0,0,8,14,1,0,0,0,0,0,15,7,0,3,5,0,0,5,16,0,4,15,4,0,0,5,16,16,16,15,2,0,0,0,11,12,16,8,0,0,0,0,0,5,16,3,0,0,0,0,0,13,10,0,0,0,4
"RZ5yriLSma",0,4,13,16,"MQRwqJ1xdx",0,0,0,2,14,16,12,4,0,0,"WKXiM6c6wQ",13,16,5,0,"udkUJpJ20P",0,0,"alGUlCfpGh",11,16,10,1,0,0,0,0,5,15,16,5,0,0,0,0,0,2,15,9,0,0,0,0,0,5,15,9,0,0,0,0,0,4,16,5,0,0,0,5
0,0,0,"RfJ44THZzl",9,0,0,0,0,0,2,"34yZtxlOy4",8,0,0,0,0,0,4,16,5,0,0,0,0,0,9,12,7,12,2,0,0,0,9,16,15,13,6,0,0,0,13,14,2,13,6,0,0,0,14,15,13,16,4,0,0,0,1,10,16,10,0,0,6
0,0,0,7,16,16,11,0,0,0,6,16,16,16,16,0,0,0,11,16,16,16,"gV0ai2oqmI",0,0,0,2,9,11,14,10,"lFyvdK9A4x",0,0,0,0,0,10,6,0,0,0,0,0,4,11,1,0,0,0,0,2,14,2,0,0,0,0,0,11,3,0,0,0,9
0,"6nyoQWLFq7",5,16,14,1,0,0,0,0,14,14,14,9,0,0,0,1,15,6,1,12,1,0,"1DN1XlywBh",3,16,1,0,10,4,0,0,5,16,5,0,11,2,0,"UGTyxeQmjM",2,16,2,3,16,0,0,0,0,11,13,14,12,0,0,0,0,3,15,15,5,0,0,0
0,0,2,15,14,1,0,0,0,0,11,16,16,4,0,0,0,4,16,16,16,1,0,0,0,7,16,16,14,0,0,"nWG6EYB6Wm",0,9,16,16,11,0,0,0,0,1,13,16,9,0,0,0,0,0,"rmYuqEjMPV",16,5,0,0,0,0,0,2,14,"CUdRhUxK1t",0,0,0,1
0,0,2,12,10,0,0,0,0,0,11,14,14,9,0,0,0,3,15,1,10,9,"aJYkiJDWa3",0,0,2,7,0,10,8,0,0,0,0,0,2,16,2,0,0,0,0,0,10,16,6,0,0,"Eb7kVTQ09t",0,7,16,13,14,16,4,0,0,4,15,0,0,5,4,2
0,0,10,16,15,"79rj4r9j5M",0,0,0,6,16,6,10,16,2,0,0,8,6,5,15,12,0,0,0,0,0,13,16,2,0,0,0,0,0,5,16,4,0,0,0,0,0,0,10,16,0,0,"2l1aQvS9B5",0,0,1,11,16,1,0,0,"whbyXXoXea",11,16,16,8,1,0,3
0,0,3,15,3,0,0,0,0,0,14,16,1,0,0,0,0,8,16,6,0,"berNgPd2tN",5,0,0,12,14,0,5,16,8,0,0,12,15,14,16,13,0,0,0,1,11,14,16,5,0,0,0,0,4,15,10,0,0,0,0,0,4,16,5,0,0,0,4
0,0,10,16,16,14,0,0,0,4,16,14,10,8,0,0,0,13,16,8,1,0,0,0,0,12,16,16,13,2,0,0,0,3,8,9,16,5,0,0,0,0,"R66kRpPbba",3,16,6,0,0,0,0,5,12,15,2,0,0,0,0,12,15,5,0,0,"lIvF4hnhvm",5
0,0,0,1,13,1,0,0,0,0,1,14,15,0,0,0,0,0,3,16,6,0,0,0,0,0,6,"ONp8k9dkQR",0,0,0,0,0,0,9,14,10,3,0,0,0,0,8,16,16,16,1,0,0,0,8,16,15,16,5,0,0,"W9772t0eMZ",0,2,11,11,1,0,6
0,0,10,16,14,2,0,0,0,0,"AkVaJc45lE",13,14,11,0,0,0,0,4,8,15,15,4,0,0,0,10,16,16,13,3,0,0,0,1,12,14,1,0,0,0,0,2,16,8,0,0,0,0,0,13,12,1,0,0,0,0,0,13,7,0,0,0,0,7
0,0,5,12,16,15,0,0,0,3,16,8,9,16,0,0,0,4,16,14,16,7,0,0,0,5,16,15,5,0,0,0,0,8,15,6,0,0,0,0,0,"dmUILtwn9K",8,14,0,0,0,"TUXWue1T8E",0,3,10,16,1,0,0,0,0,0,6,15,2,0,0,0,8
0,0,0,7,12,16,16,15,0,0,9,16,10,4,16,10,0,0,14,16,13,14,12,"BejJO8NJ8k",0,"VFkADsvgPI",4,16,16,16,12,0,0,0,0,0,0,16,10,0,0,0,0,0,7,15,0,0,0,0,0,1,15,7,0,0,0,0,0,12,6,0,0,0,9
