"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity","target"
-121.9,37.31,52,2125,431.0,1014,443,5.8186,"<1H OCEAN",281100
-121.9,37.32,48,"PEimV7cx0c","1B6WbOZ62C",971,291,3.7738,"<1H OCEAN",220600
-121.91,37.32,42,1067,256.0,608,280,3.0096,"<1H OCEAN",180800
-121.91,37.31,16,2962,898.0,1555,795,2.5804,"<1H OCEAN",216300
-121.93,"cu1SbtP0kA",52,1460,492.0,1165,455,2.5833,"<1H OCEAN",167500
-121.94,37.33,37,818,269.0,576,261,2.1902,"<1H OCEAN",250000
-121.94,37.32,46,2451,"7x0gzjBNqD",1163,448,4.8519,"<1H OCEAN",225800
-121.93,37.32,51,2711,728.0,1607,724,3.0,"<1H OCEAN",184700
-121.92,37.32,"D8Vn6s6B7R",836,254.0,"RcAQq53cHO","pBDYBSHgMq",3.5256,"<1H OCEAN",192600
-121.92,37.32,31,1902,554.0,"r2dPPGf3z4",494,2.4207,"<1H OCEAN",165600
-121.92,37.32,28,2089,641.0,1666,587,2.3633,"h69vyVtFvh",198400
-121.93,37.32,50,1135,215.0,500,207,4.2614,"<1H OCEAN",211300
-121.94,37.31,5,2364,578.0,1102,502,5.2642,"<1H OCEAN",246400
-121.94,37.31,30,1680,312.0,858,310,4.0474,"<1H OCEAN",280500
-121.94,37.3,26,4348,814.0,2347,810,4.7275,"<1H OCEAN",293000
-121.93,37.3,16,1111,226.0,317,199,2.7153,"<1H OCEAN",233300
-121.93,37.31,26,2182,704.0,1638,704,2.8981,"<1H OCEAN",229800
-121.92,37.31,34,876,150.0,424,163,5.2769,"<1H OCEAN",241100
"YcCXQOLqrm",37.31,26,3242,780.0,2100,741,"NVByDOQnwb","<1H OCEAN",247900
-121.93,37.3,16,2111,485.0,1285,499,5.0477,"<1H OCEAN",292500
-121.93,37.31,29,1377,"Tsq74eLe5b",969,399,2.6573,"<1H OCEAN",252800
-121.92,37.31,13,6035,1551.0,2946,1481,4.0524,"<1H OCEAN",213900
-121.93,37.3,14,6277,1742.0,3025,1630,4.0653,"<1H OCEAN",234200
-121.92,37.3,36,2088,358.0,772,347,4.2762,"<1H OCEAN",310100
-121.92,37.3,35,1335,296.0,635,296,3.6053,"<1H OCEAN",345800
-121.91,37.31,28,"mdI1JcXADl",811.0,1488,754,3.6429,"<1H OCEAN",332600
-121.91,37.31,46,3052,587.0,1373,590,4.7287,"<1H OCEAN",340000
-121.9,37.3,39,3627,666.0,1531,635,4.537,"<1H OCEAN",345900
-121.91,37.3,43,828,151.0,446,145,4.4375,"<1H OCEAN",327600
-121.91,37.3,31,"XQvBpB8OGk",427.0,829,405,3.6563,"<1H OCEAN",344700
-121.91,37.3,31,616,131.0,185,107,3.625,"<1H OCEAN",265000
-121.89,37.31,40,1844,340.0,"EDJdGVwmFB",305,3.3682,"<1H OCEAN",235200
-121.88,37.31,28,3085,"4Yu1iSCFPV",1277,512,4.5795,"<1H OCEAN",262800
-121.89,37.3,47,1604,284.0,639,278,5.8415,"<1H OCEAN",283300
-121.89,37.3,52,2071,362.0,825,364,4.2414,"<1H OCEAN",284800
-121.89,37.31,47,2986,627.0,1399,613,3.7455,"<1H OCEAN",247400
-121.9,37.3,52,1456,269.0,582,277,5.036,"<1H OCEAN",296600
-121.9,37.3,52,1575,284.0,629,284,5.6437,"psXeFvVYAp",312000
-121.88,37.3,42,"UH8thuY6zT",398.0,927,389,4.325,"<1H OCEAN",247000
-121.88,37.29,44,2026,396.0,908,383,4.1406,"<1H OCEAN",274100
-121.89,37.3,47,2355,426.0,961,428,5.3955,"<1H OCEAN",282300
-121.89,37.3,46,2639,448.0,938,424,5.0662,"<1H OCEAN",331600
-121.89,37.29,38,1568,351.0,710,339,2.7042,"<1H OCEAN",286600
-121.9,37.29,26,1797,244.0,626,244,7.8575,"<1H OCEAN",424600
-121.9,37.29,36,1389,225.0,623,223,6.6331,"<1H OCEAN",283300
-121.92,37.29,34,943,135.0,378,139,5.1765,"<1H OCEAN",344600
-121.91,37.29,36,945,149.0,371,158,5.6266,"<1H OCEAN",320500
-121.92,37.29,35,2189,307.0,800,320,7.6659,"<1H OCEAN",426900
-121.91,37.29,18,"ZfkJVFr3Xf",664.0,"zAWJOsP5mJ",593,5.3077,"<1H OCEAN",351400
-121.93,37.29,36,2241,437.0,989,442,3.9625,"<1H OCEAN",288200
-121.92,"9se587gJb4",32,1260,199.0,560,207,6.5858,"<1H OCEAN",346700
-121.93,37.28,34,2422,370.0,1010,395,5.6494,"<1H OCEAN",376200
-121.93,37.28,10,3163,832.0,1537,797,4.1674,"<1H OCEAN",214000
-121.94,37.28,18,4356,1334.0,1968,1245,3.6294,"<1H OCEAN",240000
-121.94,37.28,27,2859,464.0,1144,430,5.0822,"<1H OCEAN",327500
-121.93,37.27,30,2862,"GuWihtL5Iw",1387,542,"C4SaZCL9Xn","<1H OCEAN",278100
-121.94,37.27,23,"MuLMuwHE9I",552.0,997,482,3.662,"<1H OCEAN",211900
-121.94,37.27,39,1030,191.0,537,"gg1LPJLg3R","d36mC7eqJi","<1H OCEAN",236900
-121.94,37.26,43,2104,388.0,1137,403,4.9236,"<1H OCEAN",238000
-121.94,37.26,21,3843,716.0,1850,705,4.6758,"<1H OCEAN",264200
-121.95,37.26,10,3611,"4oCY0JXEGt",1599,716,5.2,"<1H OCEAN",248700
-121.95,37.26,34,1482,255.0,584,246,5.5121,"<1H OCEAN",264700
-121.94,37.25,16,3942,749.0,"eJeXQrQgjv",737,5.2894,"<1H OCEAN",332800
-121.93,37.26,39,1103,175.0,"FKUVNPdcp0",163,2.8125,"<1H OCEAN",291300
-121.92,37.26,33,1306,259.0,762,237,4.5208,"<1H OCEAN",230700
-121.92,37.25,36,3874,656.0,1826,639,4.9662,"<1H OCEAN",258500
-121.91,37.25,31,1944,343.0,975,334,4.9205,"<1H OCEAN",240500
-121.92,37.28,27,3028,486.0,1284,498,4.5833,"<1H OCEAN",308800
-121.92,37.27,"sFltSiWoBX",3280,569.0,1583,559,4.5625,"<1H OCEAN",253500
-121.93,37.27,35,1855,345.0,985,329,"OZ6ZFw9Ek3","GKeqNqNAv1",255100
-121.93,"lQeR6vcinV","Lz9r2lGGTO",3428,753.0,1753,729,4.1033,"<1H OCEAN",281000
-121.92,37.28,26,6201,783.0,2381,819,7.9819,"<1H OCEAN",397000
-121.92,37.27,29,5536,862.0,2651,881,5.6358,"<1H OCEAN",282100
-121.91,37.27,30,4412,862.0,2168,"iAkueuLkyl",5.0062,"<1H OCEAN",232000
-121.91,37.28,29,5650,817.0,2098,813,6.4285,"<1H OCEAN",337300
-121.9,37.28,26,3756,"",1408,535,5.6427,"<1H OCEAN",320000
-121.9,"eZYPwLhEGS",33,3410,583.0,1739,588,5.0714,"<1H OCEAN",255600
-121.9,37.25,28,2714,502.0,"OIPEr1DUhF",490,"XHEmXhy25P","<1H OCEAN",240400
-121.9,37.25,20,5483,1079.0,2892,1057,4.6845,"<1H OCEAN",250000
-121.9,37.27,28,4538,685.0,1996,667,5.4609,"<1H OCEAN",263600
-121.9,37.26,20,4447,661.0,2062,660,6.8088,"<1H OCEAN",283300
-121.91,37.26,25,4258,719.0,2290,743,5.1461,"<1H OCEAN",267200
-121.91,37.26,32,3776,620.0,1790,612,5.4675,"<1H OCEAN",261100
-121.91,37.26,32,"YX9Gs3jeFt",876.0,1989,794,"0T5z83pAbR","<1H OCEAN",255200
-121.89,37.25,23,2705,449.0,1180,442,6.0791,"<1H OCEAN",316500
-121.89,37.26,26,1864,331.0,956,325,5.5,"KVteOa6i1e",231700
-121.88,37.26,"9OFULQVBes",3025,689.0,1755,661,3.8893,"<1H OCEAN",218600
-121.88,37.26,13,1893,487.0,1018,464,3.8047,"<1H OCEAN",204700
-121.88,37.26,13,1676,471.0,710,406,3.8936,"<1H OCEAN",225900
-121.88,37.25,24,968,240.0,631,250,2.8636,"<1H OCEAN",240300
-121.89,37.25,21,2080,352.0,1040,325,5.2887,"Jnk7Qq3P3c",264500
-121.89,37.25,26,1741,323.0,1007,339,4.7069,"<1H OCEAN",234800
-121.89,37.29,36,2959,529.0,1125,520,4.2614,"<1H OCEAN",268800
-121.89,37.28,35,"6palfqycNG",375.0,"NiPlxjJ7If",374,6.0936,"<1H OCEAN",365400
-121.9,37.28,34,4613,749.0,2050,725,5.3922,"<1H OCEAN",302900
-121.88,37.28,33,2951,529.0,1288,521,4.1554,"<1H OCEAN",313100
-121.89,37.28,32,4308,717.0,2002,695,4.1645,"<1H OCEAN",281900
-121.88,37.27,27,2019,335.0,1020,351,5.8178,"<1H OCEAN",267400
-121.88,37.27,24,4567,688.0,2102,695,5.6895,"<1H OCEAN",289000
-121.89,37.26,25,3319,531.0,1560,"ynWhKq2NAM",5.8479,"<1H OCEAN",263300
-121.89,37.27,28,1481,256.0,688,221,5.2088,"<1H OCEAN",240900
-121.87,"aMuJ1OLTm6",39,1839,471.0,1528,456,2.6818,"<1H OCEAN",184900
-121.87,37.32,36,1471,360.0,1182,326,2.7031,"<1H OCEAN",175800
-121.88,37.32,38,1787,508.0,2113,530,2.6386,"<1H OCEAN",177600
-121.88,37.32,45,2213,564.0,1920,514,3.2806,"<1H OCEAN",164200
-121.86,37.31,24,1939,652.0,1808,625,2.2259,"<1H OCEAN",112500
-121.87,37.3,28,859,199.0,455,211,2.3293,"gk05mWMl3j",215900
-121.87,37.31,6,3797,984.0,2437,904,3.6802,"<1H OCEAN",152400
-121.87,37.3,14,360,124.0,134,84,2.7411,"<1H OCEAN",112500
-121.88,37.3,16,2692,749.0,1674,681,2.6763,"<1H OCEAN",191100
-121.86,37.32,13,2519,581.0,2094,530,4.3621,"<1H OCEAN",173400
-121.85,37.33,19,"ytKUKFlSjn",559.0,2845,551,2.6,"<1H OCEAN",172800
-121.84,37.32,14,5762,1538.0,3979,1389,3.6953,"<1H OCEAN",192600
-121.85,37.33,16,2987,874.0,4241,841,"4pITjsQepW","<1H OCEAN",127900
-121.85,"iYIaP14j2w","hpEonVTWbp",735,158.0,597,134,4.5208,"<1H OCEAN",188100
-121.84,37.32,22,3015,581.0,2491,530,4.3419,"<1H OCEAN",176300
-121.84,37.32,16,1866,364.0,1835,412,5.3363,"<1H OCEAN",212800
-121.87,37.29,18,1892,568.0,974,553,2.3715,"<1H OCEAN",228000
-121.87,37.28,21,3305,749.0,2459,701,3.9688,"<1H OCEAN",249600
-121.86,37.29,14,6160,1222.0,2472,1204,4.1444,"<1H OCEAN",178400
-121.85,37.28,17,4208,954.0,"C0jalvYbDP",904,2.3971,"<1H OCEAN",87500
-121.83,37.3,16,"tj7dtXJyqN",1386.0,4203,1318,3.1964,"<1H OCEAN",185800
-121.85,37.3,19,6275,1546.0,4312,1466,2.7768,"<1H OCEAN",178600
-121.84,37.29,24,"XtsxwQc31I",656.0,2829,612,4.775,"<1H OCEAN",191900
-121.84,37.29,4,2937,648.0,1780,"qA3Nitnfxr",4.3851,"XXpjtwhofb",160400
-121.84,37.28,18,"Pmxt9iEcKD",633.0,1779,561,3.925,"<1H OCEAN",166100
"BiH4wcMFlS",37.31,19,11181,1895.0,7817,1853,5.6058,"<1H OCEAN",232700
-121.83,37.3,17,1299,211.0,825,217,4.5,"<1H OCEAN",235800
-121.81,37.29,15,5957,1037.0,3838,997,6.2907,"<1H OCEAN",253100
-121.81,37.28,17,2277,428.0,1887,422,5.7078,"<1H OCEAN",217000
-121.82,37.28,33,2873,489.0,1946,"hCVZqp5qGH",5.0709,"<1H OCEAN",176400
-121.83,37.29,10,1828,453.0,1356,409,4.5943,"<1H OCEAN",123500
"hFM7exbSCJ",37.29,20,1649,"NslY3E44OL",1729,362,3.3833,"<1H OCEAN",115200
-121.83,37.28,33,1115,250.0,1168,261,3.9009,"<1H OCEAN",178600
-121.83,37.28,19,2644,833.0,2317,780,3.1042,"<1H OCEAN",183100
-121.82,37.28,31,1340,235.0,1336,270,4.2361,"<1H OCEAN",179500
-121.83,37.29,20,2308,461.0,2223,456,4.2589,"<1H OCEAN",191000
-121.82,37.29,16,2085,394.0,1705,391,5.0225,"<1H OCEAN",222800
-121.83,37.32,17,1887,664.0,1906,597,2.5652,"<1H OCEAN",165300
-121.82,37.31,"XgeaVCBsCL",2044,402.0,1925,429,3.7102,"<1H OCEAN",177500
-121.82,37.31,15,1504,294.0,1267,291,5.5145,"<1H OCEAN",219400
"tmz4QWcYRZ",37.31,14,2731,578.0,1109,551,3.1382,"<1H OCEAN",139700
-121.81,"YOftXTJ57R",15,1898,395.0,1527,381,"P7e0EQG0jL","<1H OCEAN",212500
-121.81,37.32,26,2528,511.0,2677,512,4.1165,"<1H OCEAN",164900
-121.82,37.32,10,2506,623.0,2634,622,3.135,"<1H OCEAN",231400
-121.82,37.33,23,3279,647.0,2582,630,4.3782,"<1H OCEAN",175800
-121.83,37.32,26,1125,210.0,943,"cvbBx7tsNr",4.825,"<1H OCEAN",181000
-121.81,37.33,4,5532,778.0,"rtgRHlEAps",770,7.2982,"<1H OCEAN",343000
-121.8,37.34,25,1642,297.0,1146,279,"YmsNVT5H7i","<1H OCEAN",231400
-121.8,"ByOErCh8zK",20,2686,414.0,1507,405,5.8068,"<1H OCEAN",263900
-121.79,37.34,20,2018,328.0,1196,"B0RR1fTlZg",4.9318,"<1H OCEAN",262400
-121.8,37.35,15,2781,"9ogOACRKcb",1389,"wE2TBDSRie","yBgVRpFTiM","<1H OCEAN",223300
-121.78,37.34,21,"L5J84fCLQx",292.0,891,300,7.375,"<1H OCEAN",338400
-121.75,37.35,18,1947,250.0,605,184,8.1871,"<1H OCEAN",500001
-121.77,37.33,8,3088,474.0,1799,456,7.2707,"<1H OCEAN",355300
-121.77,37.33,9,"qxSUh1KZZA",468.0,1675,"lTuNFygCzD",7.5443,"<1H OCEAN",348400
-121.78,37.34,11,3195,410.0,1774,418,7.0671,"<1H OCEAN",378200
"FmzgqwVOrt",37.33,13,"0S7b47eDza",505.0,"aADu3Ms9OX",485,6.6813,"<1H OCEAN",277800
-121.79,37.33,18,3611,614.0,2381,642,5.6345,"<1H OCEAN",231000
-121.79,37.33,10,3283,550.0,2491,522,6.6633,"<1H OCEAN",283700
-121.78,37.33,10,2829,394.0,1510,386,6.68,"<1H OCEAN",359500
-121.8,37.32,20,2473,476.0,2228,501,5.6817,"<1H OCEAN",224200
-121.8,37.32,"K7kYERO1DQ",1829,346.0,1277,324,4.8092,"<1H OCEAN",217400
"wHvCKVX1C9",37.32,14,4412,924.0,2698,891,4.7027,"<1H OCEAN",227600
-121.79,"qeSv4z1W4G",6,2850,561.0,2160,581,5.5336,"<1H OCEAN",241900
-121.79,37.32,20,3034,451.0,1669,430,6.2742,"<1H OCEAN",241300
-121.76,37.33,5,4153,719.0,2435,697,5.6306,"<1H OCEAN",286200
-121.81,37.3,14,1870,348.0,1214,347,4.9769,"<1H OCEAN",186500
-121.81,37.31,15,1794,366.0,1533,371,5.7843,"<1H OCEAN",209900
-121.8,37.31,15,1807,378.0,1277,341,4.5045,"<1H OCEAN",164500
-121.8,37.3,16,906,149.0,605,148,4.8173,"<1H OCEAN",235600
-121.81,37.3,15,1929,"lt452SV5uW",1683,347,5.5248,"<1H OCEAN",235600
-121.8,37.31,21,2630,446.0,"zKFHGfGRGX",389,5.0543,"<1H OCEAN",232000
-121.79,37.31,22,2199,361.0,1270,386,5.1149,"<1H OCEAN",235700
-121.78,37.31,25,"TyF6oQxQDX",297.0,983,338,6.4664,"<1H OCEAN",271500
-121.79,37.3,10,5469,"TlcCnylNgo",3083,906,"CA3NvvfWtA","<1H OCEAN",241900
-121.76,37.28,17,660,129.0,431,123,4.9097,"<1H OCEAN",241000
-121.74,37.3,"9u8T3w151R",1961,280.0,985,269,6.7159,"<1H OCEAN",362700
-121.78,37.31,7,1973,328.0,1047,303,6.234,"<1H OCEAN",292200
-121.77,37.31,16,1649,228.0,769,230,6.6455,"<1H OCEAN",302600
-121.76,37.29,15,2267,348.0,"JKx4HHvKpz",327,7.1267,"<1H OCEAN",277900
-121.76,37.3,6,3526,559.0,1378,491,6.1463,"<1H OCEAN",335500
-121.75,"Gi9577zDUL",23,1801,415.0,548,393,2.5052,"<1H OCEAN",133700
-121.74,"aWqr5kxKKG",6,7292,1295.0,2468,1262,5.6411,"<1H OCEAN",294700
-121.75,37.29,15,1486,310.0,455,296,4.3365,"<1H OCEAN",221000
-121.84,37.34,33,1019,191.0,938,215,4.0929,"DcIe92HuVk",165000
-121.84,37.33,28,1535,330.0,1937,317,4.1146,"<1H OCEAN",160100
-121.84,37.33,26,1934,408.0,2059,416,3.6765,"<1H OCEAN",163600
-121.83,37.32,21,4559,1163.0,5124,1124,3.2052,"0uK3noSo9Q",179000
-121.82,37.35,24,2298,575.0,2409,569,3.4509,"<1H OCEAN",182400
"1cRhrNn8Jo",37.34,23,7609,1446.0,6034,1414,4.8424,"<1H OCEAN",195300
-121.81,37.35,28,3477,671.0,2990,648,4.4671,"<1H OCEAN",172600
-121.81,37.35,29,2396,"62FfptbEMR",2000,481,4.375,"<1H OCEAN",185500
-121.8,37.35,27,2358,415.0,1562,383,5.2297,"<1H OCEAN",192800
-121.8,37.35,17,2529,423.0,"zvXuY0VLB1",429,5.1017,"<1H OCEAN",240700
-121.84,37.34,27,2512,526.0,3033,526,4.25,"<1H OCEAN",162900
-121.83,37.33,27,3127,610.0,3257,"edGk1xuK3Y",4.6333,"<1H OCEAN",173600
-121.83,"Xswudkbu7Q",21,6404,1232.0,6047,1235,4.2098,"<1H OCEAN",193400
-121.83,37.34,26,1848,339.0,1952,327,4.087,"<1H OCEAN",182500
-121.87,"Abpc5K0LaN",34,938,242.0,769,226,"WeIiRGn6rn","<1H OCEAN",194500
-121.86,37.35,35,2391,"IaZyHKcpjz",1886,595,2.5551,"<1H OCEAN",182100
-121.86,37.35,43,1536,371.0,1256,"7Ul4HKZROn",2.8,"<1H OCEAN",153300
-121.85,37.34,27,1481,409.0,1505,391,2.5769,"<1H OCEAN",137500
-121.84,37.35,22,2914,768.0,2962,762,2.2031,"<1H OCEAN",164000
"lB6VLTyTx6",37.35,"5VYEB28ddz",3515,807.0,3572,776,2.7562,"<1H OCEAN",160100
-121.84,37.35,20,3375,867.0,4610,860,2.6894,"<1H OCEAN",182200
-121.86,37.37,15,8162,2124.0,8793,2086,3.3306,"<1H OCEAN",210300
-121.84,37.37,15,3315,1042.0,2749,1059,2.3199,"<1H OCEAN",140100
-121.85,37.36,15,"eQuQO0Bw0G",1116.0,3556,1037,3.0466,"<1H OCEAN",159600
-121.85,37.36,18,1525,485.0,1705,448,3.7198,"<1H OCEAN",128600
-121.85,37.36,11,2109,"DDaXEQPSua",2744,607,4.0452,"<1H OCEAN",205900
-121.86,"X5RJ77atBB",31,1602,358.0,1179,354,"0pLjHQ5qNQ","<1H OCEAN",156800
"dkO6oDHDVC",37.38,"yYPgzabyYE",762,182.0,611,193,3.5625,"<1H OCEAN",201800
-121.85,37.38,"U15Awb2Wsv",12980,2568.0,8190,2515,5.2415,"TUwNpwYdC9",286500
"hf5IITzbqF",37.39,31,5524,914.0,"8vScFlfwx6",879,5.5592,"<1H OCEAN",229900
-121.83,37.38,15,"FEC9Eoepj2",992.0,3278,1018,4.5533,"<1H OCEAN",209900
-121.84,37.38,33,835,181.0,781,169,5.1082,"<1H OCEAN",195800
-121.83,37.38,31,3633,843.0,2677,797,3.2222,"<1H OCEAN",184800
-121.83,37.37,43,821,149.0,370,135,4.25,"<1H OCEAN",209100
-121.83,37.37,43,1461,284.0,800,258,3.2279,"<1H OCEAN",182400
-121.84,37.37,42,1237,232.0,900,241,3.8571,"<1H OCEAN",187500
-121.84,37.37,28,1579,339.0,1252,353,4.1615,"<1H OCEAN",214800
-121.82,37.37,40,802,"VpDyM5pST3",445,143,4.0446,"<1H OCEAN",196300
-121.83,37.36,29,4045,885.0,3036,845,3.1982,"<1H OCEAN",171700
-121.83,"MSwtv6yIS5",22,3936,860.0,3508,877,4.2312,"<1H OCEAN",183800
-121.83,37.35,31,2914,715.0,3547,645,3.7143,"<1H OCEAN",178600
-121.82,37.37,41,1558,281.0,970,304,4.4167,"<1H OCEAN",215200
-121.81,37.37,26,2987,539.0,1931,518,"uvBR8rgJKU","<1H OCEAN",213100
-121.82,37.36,33,"tJUPxJacl9","M22i3hRv5B",1412,323,"AexiVTQClD","<1H OCEAN",167600
-121.82,37.36,34,"77QaB9OXgb",377.0,1450,347,3.7188,"<1H OCEAN",161500
-121.82,37.37,42,2913,577.0,1873,580,3.7214,"<1H OCEAN",167900
-121.81,37.39,34,"j6etCVnfg0",286.0,827,299,7.4559,"<1H OCEAN",456500
-121.82,37.39,37,4137,636.0,1569,578,"VkInPWjaSZ","<1H OCEAN",286200
-121.82,37.38,32,"xNIP2dvUH8",665.0,1687,649,5.4949,"<1H OCEAN",330800
-121.81,37.38,29,570,76.0,244,72,12.3292,"<1H OCEAN",416700
-121.82,37.38,32,1650,246.0,768,263,6.8462,"<1H OCEAN",320900
-121.81,37.37,24,962,"6bVyBEMIE1","U2bUySNzwR",155,7.2861,"<1H OCEAN",328000
-121.79,37.38,22,3650,527.0,1637,520,5.3774,"<1H OCEAN",325600
-121.81,37.36,20,3189,420.0,1234,389,7.5813,"<1H OCEAN",374100
-121.87,37.39,9,2522,547.0,1591,481,4.9091,"<1H OCEAN",259700
-121.87,37.39,16,2655,487.0,1862,"oI8GKABKZP",6.057,"<1H OCEAN",246800
-121.87,37.38,16,1050,245.0,722,228,4.5187,"<1H OCEAN",163500
-121.87,37.38,16,3275,529.0,1863,"iEzqs0y3AV",5.5429,"<1H OCEAN",269100
-121.88,37.39,13,3334,565.0,2240,561,7.105,"QdOKcU4XxO",273900
-121.87,37.41,17,3719,588.0,2089,561,6.7867,"<1H OCEAN",273700
-121.87,37.4,16,1767,"yGfs0m8cIw",1061,280,6.9584,"WUURVvCGRj",351600
-121.86,37.4,19,4043,764.0,2196,708,6.1504,"<1H OCEAN",268400
-121.87,37.39,"4ySsF9I1oo",1334,389.0,1103,415,3.7153,"<1H OCEAN",229800
-121.86,37.39,17,1777,328.0,1235,329,5.4225,"<1H OCEAN",258100
-121.85,37.39,15,8748,1547.0,4784,1524,5.8322,"<1H OCEAN",276600
-121.82,37.42,13,3752,572.0,1581,526,6.1091,"<1H OCEAN",329400
-121.81,37.41,25,2496,351.0,1034,367,7.0544,"<1H OCEAN",320700
-121.84,37.4,25,1866,271.0,840,275,6.8677,"<1H OCEAN",288500
-121.83,37.4,27,1145,150.0,492,"x4MLEPH2Jd",5.716,"<1H OCEAN",348300
-121.9,37.4,16,2998,603.0,1606,615,3.7622,"<1H OCEAN",150000
-121.9,37.39,42,42,14.0,26,14,1.7361,"<1H OCEAN",500001
-121.9,37.37,20,78,72.0,120,69,1.0938,"dYdE8rBqIi",187500
-121.88,37.37,14,6016,1404.0,3258,1316,3.5745,"<1H OCEAN",333700
-121.87,37.38,14,3851,534.0,2052,478,7.0735,"<1H OCEAN",335600
-121.86,37.38,15,2052,405.0,1380,"n3A5CPrF0w",5.8686,"<1H OCEAN",181100
-121.89,37.39,2,1136,365.0,535,257,4.375,"<1H OCEAN",425000
-121.88,37.4,9,6751,"",4240,1438,5.34,"<1H OCEAN",257400
-121.89,37.38,3,4778,1047.0,2522,990,5.7695,"<1H OCEAN",271400
-121.88,37.37,3,4430,841.0,2559,801,6.0959,"<1H OCEAN",272700
-121.86,37.4,16,2391,369.0,1419,373,5.8721,"<1H OCEAN",267800
-121.86,37.4,21,1386,260.0,946,257,"NNFrDo7IPs","<1H OCEAN",258500
-121.85,37.41,25,1837,278.0,1006,271,6.6842,"<1H OCEAN",265300
-121.85,37.4,23,"aQwKti3iWv",319.0,1145,"M2E1czIeN5",5.5968,"<1H OCEAN",243200
-121.86,37.41,"I11BvH48rB",2938,589.0,1718,568,5.5073,"<1H OCEAN",178900
-121.85,37.41,17,2156,435.0,1400,393,5.6096,"<1H OCEAN",199100
-121.86,37.41,16,1603,287.0,1080,296,6.1256,"<1H OCEAN",266900
-121.86,37.41,16,1489,262.0,945,263,7.3861,"<1H OCEAN",267000
-121.86,37.41,16,2411,420.0,1671,442,6.5004,"<1H OCEAN",263600
-121.9,37.44,12,4228,734.0,2594,732,6.6086,"<1H OCEAN",299400
-121.9,37.44,4,1646,408.0,853,410,5.0821,"<1H OCEAN",265500
-121.9,37.44,9,957,139.0,532,142,8.6675,"<1H OCEAN",441000
-121.89,37.44,8,2534,"",1527,364,"FSG1dtihAp","<1H OCEAN",422800
-121.88,37.43,17,"AjAXm92GF3",896.0,2762,808,3.3884,"<1H OCEAN",245800
-121.88,37.43,31,2573,474.0,1898,"BV0GbEXms8",5.6651,"<1H OCEAN",204100
"2CSr9nBFzR",37.43,22,3805,596.0,2118,621,6.2892,"<1H OCEAN",254200
-121.85,37.44,8,426,61.0,241,55,7.309,"<1H OCEAN",367900
-121.87,37.42,19,12128,2112.0,6810,2040,6.4419,"<1H OCEAN",264500
-121.87,37.41,24,3308,548.0,1891,544,"MicwrdPx2k","<1H OCEAN",248700
"Au19m3VFGP",37.41,23,3224,652.0,2183,655,4.3807,"<1H OCEAN",226900
-121.86,37.42,20,5032,808.0,2695,801,6.6227,"<1H OCEAN",264800
-121.87,37.42,25,4430,729.0,2685,721,5.6965,"<1H OCEAN",261100
-121.88,37.44,17,1621,299.0,1028,293,5.2722,"<1H OCEAN",186900
-121.88,37.44,20,1351,372.0,1427,394,4.4712,"<1H OCEAN",144000
-121.88,37.44,26,1471,348.0,1089,320,5.3057,"<1H OCEAN",226400
-121.88,37.44,"BnAMNDF4Gf",1310,267.0,910,261,5.3994,"<1H OCEAN",237900
-121.89,37.46,5,1519,186.0,705,186,10.3798,"<1H OCEAN",500001
-121.88,37.46,5,1819,245.0,802,228,10.9722,"<1H OCEAN",500001
-121.89,37.45,15,2428,513.0,1687,519,4.75,"<1H OCEAN",254400
-121.88,37.44,14,2073,343.0,1107,330,6.7093,"<1H OCEAN",311200
-121.87,37.46,43,91,12.0,58,16,15.0001,"<1H OCEAN",500001
-121.9,37.46,29,2385,513.0,1788,510,3.8421,"<1H OCEAN",220700
-121.91,37.46,26,"dIf6iebE8Q",496.0,1716,459,5.6062,"qIdJsnNdLX",226800
-121.9,37.45,18,4900,814.0,2984,758,6.6176,"<1H OCEAN",276200
-121.9,37.45,16,2952,446.0,1525,460,5.6063,"<1H OCEAN",320500
-121.91,37.42,"yIHyZo2ERy",1684,387.0,1224,376,4.1389,"<1H OCEAN",174100
-121.9,37.41,24,4759,921.0,3188,"fNw9Z1pOwW",5.6344,"<1H OCEAN",228700
-121.89,37.42,26,40,8.0,52,7,"v8G8wuWnmZ","<1H OCEAN",225000
-121.92,37.45,"CeTFd2UUsl",3937,1054.0,2032,1002,3.2617,"VKkUsgmLHP",252200
-121.91,37.44,26,1669,276.0,951,278,"C9RtOMpLO0","<1H OCEAN",225800
-121.91,37.44,19,2174,484.0,1645,484,5.0362,"<1H OCEAN",255100
-121.91,37.44,"P9s65vPa36",1212,251.0,799,242,5.0808,"<1H OCEAN",212500
-121.91,37.43,33,2791,496.0,"7G3R1W5TUT",485,4.8304,"<1H OCEAN",224900
-122.07,37.44,21,4599,986.0,2756,943,2.9817,"NEAR BAY",225000
-121.96,37.43,18,2514,578.0,2205,545,3.3859,"<1H OCEAN",158000
-121.97,37.44,17,"Huk3r9YHO1",28.0,219,22,4.5179,"<1H OCEAN",112500
-121.99,37.4,24,3217,689.0,1196,684,3.4896,"<1H OCEAN",226700
-121.99,37.4,35,1845,325.0,1343,317,"D6wRMWwQzA","<1H OCEAN",235300
-121.99,37.39,25,3495,834.0,2484,797,4.8145,"<1H OCEAN",230700
