"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","X_32","X_33","X_34","X_35","X_36","X_37","X_38","X_39","X_40","X_41","X_42","X_43","X_44","X_45","X_46","X_47","X_48","X_49","X_50","X_51","X_52","X_53","X_54","X_55","X_56","X_57","X_58","X_59","X_60","X_61","X_62","X_63","X_64","X_65","X_66","X_67","X_68","X_69","X_70","X_71","X_72","X_73","X_74","X_75","X_76","X_77","X_78","X_79","X_80","X_81","X_82","X_83","X_84","X_85","X_86","X_87","X_88","X_89","X_90","X_91","X_92","X_93","X_94","X_95","X_96","X_97","X_98","X_99","X_100","X_101","X_102","X_103","X_104","X_105","X_106","X_107","X_108","X_109","X_110","X_111","X_112","X_113","X_114","X_115","X_116","X_117","X_118","X_119","X_120","X_121","X_122","X_123","X_124","X_125","X_126","X_127","target"
"","","","","",0.56,"","","","","","","","","","","",-0.02,"","","","",-0.28,-0.59,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.45,"","","","","","","","",0.57,"","","","","","","","","","","","","","","","","","","","","","","","","","",-2.03,"","","","",-0.42,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09,"",186.03
"","","","","","","","","","","","","","","","","","",0.38,"","","","","","","","","","","","","","","","","",-0.61,"","","","","","","","","",-0.83,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.9,"","","","","","","","","","","","","",0.27,"","","","","","","","","","","","","","","","","","","","","","",-0.26,"",0.32,"","",0.15,"","","",399.58
"","",-1.4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.33,-231.14
"","","","","","","","",1.09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.86,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.28,"","","",1.51,"","","","","","","","","","","","","","","","",1.06,"","","","","","","","","","","","","","","","","","","","",639.52
"","","","","","","","","","","",0.98,"","","","","","","","","","","","","","","","","","","","",0.75,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.11,"","","","","","","","","","","","","",1053.04
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.69,"","","","","","",-0.89,"","","","","","","","","","","","","","","",1.17,"","","","","","","","",0.81,"","",0.94,"","","","","","","","","","","","",0.97,"","","",-1.15,"","","","","","","","",-1.25,"","","","","","","","",-0.26,"","","","","","","",1.0,"","","","","","","","","","","","","","","",-203.07
"","","","","","","","","","","","","","","","","","","","","","",1.12,"","","","","","","","","","","","","","","","","","","","","","",0.57,"","",1.63,"","","","","","","","","","","","","","","","","",0.2,"","","","","","","","","","","","","","","","","","","","","","",-1.22,"","","","","","",-0.9,"","","","","","","","","","","","","",-0.23,"","","","","","","","","","","","","","","","","",-72.44
"","","","","","","","","","","","","","","","","","","","","",0.8,"",0.98,"","","","","","","","","","","","","","","",-0.92,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.17,"","","","","","","","",-47.52
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.34,"","","","",-0.74,"","","","","","","","","","","","",-0.6,"","","","","","","",-119.94
"","","","","","","",-0.12,"","","","","","","","",0.58,"","",1.54,"","","","","","","","","","","","","",-0.45,0.71,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.04,"","","","","","","","","","","","","","","","","","",-1.15,"",1.28,"","","","","","","","","","","","","","","","","","","","","",0.16,"","","","","",-53.93
"","","","","","","","","","","",-1.02,"","","","","",-1.95,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.11,"","","","","","","","","","","","","","","","","","","","","","","","","",1.18,"","","","","","","","",-947.07
"","","","","","","","","","","","","",0.71,"","","","","","","","","","",-1.11,1.09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.69,"","","","",1.26,"","","","","","","","","","","","","","","","","",1.62,"",2.15,"","","","",197.53
"","","","","","","","","","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.36,"","","","","","","","",-0.44,"","","","","","","","","","","","","","","","",-27.3
"","","","","","","","","","","","","","","","","",-2.15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.35,"","","","","","","","","","","","","","","",0.3,-0.26,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.67,"","","","","","","","","",-50.75
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.18,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.4,"","","","","","","","","",0.21,"","","","","","","","","","","","","","","","","","","","",0.23,"","","","","","","","","","","","","","","","","","","","","","","",0.11,"","","",-440.92
"","","","","","","",-1.46,"","","","","","","","","","","",0.05,"","","","","","","","","","","","","",1.36,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.09,"","","","","","","","","","","","",0.42,"","","","","","","","","","","",-0.31,"","","","","","","","","","","","",-0.52,"","","","",-339.4
"","","","","","","","","","","","","","","","","","","",-0.7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.86,"","","","","","","","",-1.03,"","","","",-0.66,"","","","","","","","","",-243.06
"","","","","","","","","","","","",-1.62,"",1.54,"","",0.68,"","","","","","","",0.09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.56,"","","","","","","","","","",-0.49,"","","","","","","","","","","","","","","","","","","",-2.03,"","","","","",-0.58,"","",-0.15,"","","","","","","","","","","","","","","","","",-0.5,"",-153.54
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.29,"","","","","","","","","","","","","","",-1.06,"","","","","","","","","","","","","","","","","","","","",-0.4,"","","","","","","","","","","","","","","",-0.92,"","","","","","","","","","","",-239.72
"","","","","","","","","","","","","","","",0.64,"","","","","",1.17,0.16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.6,"","","","","","","","","","","","","","","","","","","","",-1.21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-11.21
"",1.94,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.13,"","","","","","","",-1.83,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.57,"","","",-1.63,"","","","",1.5,"","","","","","","","","","","","","","","","","",1.1,"","","",-0.38,"","","","","","","","","",-1.27,"","","",1094.77
"","","","","","","","","","","",-0.13,"","","","","","","","","","","","",-1.37,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.37,"","",-0.64,"","","","","","","","","","","","","","","","","","","","",-1.74,"",1.37,"","","","","","","","","","","","","","","","","","","","",1.57,"","","","","","","","","",212.19
"","","","","","","","","","","","","","","","","","","","","","","","","",0.33,"","","","","","","","","","","","","","","","","","",-0.13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.48,"","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3,"","","","","","","","","","","","","",0.17,"","","","","","",365.6
"","","","","","","","","","","","",-0.43,"","","","","","","","","","","","","","","","","","",1.2,"","","",0.47,"","","","","","","","","","","","","","","","","","","","","",-0.29,"","","","","","","","","","","",-2.59,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.8,493.58
"",-1.31,"","","",-1.53,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.02,"","","","","","","","","","",0.1,"","",-1.19,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.43,"","","","","",-0.79,"","","","","","","","",-292.78
"","","","","","","","","","","","","","","",-0.85,"",-0.11,"",1.9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.29,"","","","","",-2.62,"","","","","","","","","",0.65,"","","","","","","",1.88,"","","","","","","","","","","","","","","","","",0.53,"",250.15
"","","","",0.52,"","","","","","","",1.39,"","","","","","","","","","","","","","","","","","","","","","","","",0.82,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.57,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.23,"","","","","","","","","","","","","","","","","","","","","","","","","",-205.78
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.23,"","","","","","",1.26,"","","","","","","","","","","","","","","",0.07,"","","","","","","","","","","","","","","","","","","","","",1.79,"","","","","","","","","","","",-0.78,"","","","","","","","",-369.91
"","","","","","","","","","","",1.39,"",-0.1,"","","","","","","","","","","","",-0.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.72,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.42,"","","","",-799.88
"","",1.25,"","","","","","","","","","","","","","","","","","","","","","","","","",-0.13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.13,"","","","","","","","",-0.34,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.08,"",0.06,"","","","","","","","","","",435.56
"","","","","","","","","","","","","","","","","",1.0,"","","","","","","","",-0.62,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.03,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.68,"","",1.01,"","",-0.09,-1.44,"","",590.06
"","","","","","","","","","","","","","","","","","","","","","","","","",-0.87,"","","","","","","","","","",-0.64,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.05,"","","","","","","","","","","","","","","","","","",0.13,"","","","","","",-423.5
"","","","","","","","","","","","",1.4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.46,"","","",-143.79
"","","","","","","","",-0.41,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.3,"",0.06,"","","","","","","","","","","","","","","","","","","","","",-1.43,"",0.46,"","","","","","","","","",2.06,"","","","","","","",1.48,"","",1.79,"","",0.32,"","","","","","","","","","","","","","","","","","","","","",-179.12
"","","","","","","",-0.19,"","",0.21,"","","","","","","","","","","","","",-0.97,"","","","","","","","","","",0.67,"","","","",0.03,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.94,0.81,0.66,"","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.28,"","","","","","","","","","","","","","",0.34,"","",-375.91
"","","","","","","","","",-0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.27,"","","","","","",0.09,"","","","","","","","","","","","","","",-1.02,"","","","","","","","","","",-0.29,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.11,"","","",-1.22,"","","","","","","","","","","",120.18
"","","","","","","","","",1.95,"","","","","","","","",-0.1,"","","","","","","","","","","","","","","","","","","","",-0.11,"","",0.35,"","","","","","","","",0.69,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.91,"","","","","","","","","","","","","","","","",102.37
"","",0.6,"","","","","","","","","","","","","","","","","",0.99,"","","","","","","","","","",0.25,"","","","","","","","","","","","","","","","","","","","","",0.62,"","","","","","","","","","","","","","","","",-2.05,0.1,"","","","","","","","","","","","","",1.11,-2.11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",390.26
"","","","","","","","","","","","","","","","","",-0.46,"","","","","","","","","","","","",-1.56,"","","",0.29,"",-0.69,"","","","",-1.15,"","","","","","","","","","","",1.54,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-198.57
"","","","","","",1.04,"","","","",1.02,"","",0.72,"","","",-1.92,"","","","","","","","","","","","","","","","","","",-0.42,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.59,"","","","","","","","","","","","","","","","","","","","","","",0.86,-0.28,"","","","","","","","","",575.94
"","","","","","","","","","","","","",1.05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.87,"","",0.88,"",0.24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.36,"","","",0.49,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",296.07
"","","","","","","","","","","","","","","","","","","","","",-0.98,"","","","","","","","","","","","","","","","","","","",1.55,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.3,"","","","",-0.64,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",191.21
"","","","","","","","","","","","","","","","","","","","",1.75,"","","","","","","","","","","","","","","","","","","","","","",0.02,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.21,"","","","","","","","","",-249.84
"","","","",0.36,"","","","","","","","","","","","","","","","","","","","","",-0.59,-0.41,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.74,"","","","",0.15,"","","","","",1.04,1.21,"","",-1.27,"","","",0.41,"","","","","","","","","","","","","","","","","","","",-0.94,"","","","","","","",-0.48,"","","",0.43,"","","","","","","","","","","","","","","","","","","","",-620.16
"","","","","","",0.1,"","","",-1.55,"",-0.86,"","","","","","","","","","","","","","","","",-1.27,"","","","","","","","","","","","","",-0.68,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.8,"","","","","","","","","","","","","","","","","",-0.57,"","","","","","","","","","","","","","","","","","","","","","","","",-186.12
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.87,0.82,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.11,"","","",0.8,"","","","","","","","","","","","","","","","","","",0.25,"","","","","","","","","",96.38
"","","","","","","","","","","","","","","","","","","","","","","",-1.13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4,"","",-0.75,"","","","","","","","","","","","","","","","","","","","","","","",-1.02,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-306.43
"","","","","","","","","","",-0.08,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.04,"","","","","","","","","","",-0.61,"","",0.7,"","","","","","","","","","","","","","","","","","","","","","","",-1.89,"","","",116.99
"","","","","","","",0.91,"","","","","","","","","","","",-1.32,"","","","","","",-0.1,"","","","","","","","",1.18,"","","","","","","","","","","",-0.49,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.78,"","","",1.24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.38,"","","","",143.03
"","","","","","","","","","","","",1.81,"","","","","","","","","","","","","","","","","","","",-1.42,"","","","","","","","","","","","","","","",0.15,-1.57,"","","","","","","","","","","","","","","","",1.15,"","","","","","","","","","","","","","","","","","","","","",1.5,"","","","","","","","",0.02,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-406.38
"","","","","","","","","","","","","","","","",-0.93,"",1.17,-2.43,"","","","",-0.12,"","","","","","","","","","","","","","",0.21,"","","","","","","","","","","","","","","","","","","","","","","","",1.0,"","","","","","","","","","","","","","","",-0.55,"","","","","","","","","","","","","","","","","","","","","","",-0.95,"","","","","","","",-0.62,"","","","","","","","","","","","","","","","",-818.32
"","","","","","","","","","","",-0.92,"","","","","","","","","","","","","","","","","","","","","","",-0.28,"","","","","","","","","","","","","","","","",-1.15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.6,"",335.8
"","","",0.47,"","","",1.69,"","","","","","","","","","","","","","","",1.93,"","","","","","","","","","","","","","","",-1.69,"","","","","","","",0.01,"",-1.9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.84,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-122.38
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.21,"","","","","","","","","",-0.97,"","","","","",2.25,"","","","","","","","","","","","","","","",-1.42,"","","","","","","","","","","","","","","","","","","","",-0.3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18,"","","","","",279.17
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.55,"","","","","","","","","","","","","","",-0.02,"","","","","","","","","","","","","","","","","","","","","","",0.52,"","","","","","",0.01,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.68,"",-0.38,"","","","","","","","","","","","","","",436.24
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.99,"","","","","","","",1.28,"","",-0.52,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.49,"","",0.44,260.62
"","","","","","","","","","","","","","","","","","","",0.88,"","","","","","","","","","","","","","","","","","","","",-1.13,"","","","","","","","","","","","","","","","","","","",-0.26,"","","","","","","","","","","","","","",-1.44,"","","","","","","","","","","",0.51,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",124.39
"","","","","","","","","","","",-1.01,"","","","","","","","","","","",-0.69,"","","","","","","","","","","","","","","","","","","","","","","","",0.69,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.07,"","","","","","","",596.9
"","",1.82,"","","","","","","","","",-0.73,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.32,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-107.86
"","","","","","","","","","","","","","","","","",-0.99,"","","","","","","","","","","","",0.26,"","","","","","","","","","","","","",-0.61,"","","",1.1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.74,"","","","","","",-1.36,"","","","","","","","","","","","","","","","","",-0.28,"",-0.92,"","","","","","","","","","",-378.94
"","","","","","","","","","","","","","","",-2.07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.25,"","","","","","","","","","","","","","","","","","","","",1.44,"","","","","","","","","","","","","","","","","","","","",-1.88,0.83,"","","","","","","","","","","","","","","","","","","","","","",-1211.75
"","","","","",-0.89,"","","",-1.4,"","","","","","","","","","","","","","","","","","",-0.51,2.58,"","","",-0.06,"","","",-0.49,"","","","","","","",1.34,"","","","","","","","","","","","",0.88,"","","",-0.73,"","","","","","","","","","","","","","","","","","","","","","",-0.89,"","","","","","","","","","","","","","",-0.35,"","","","","","","","","","","","","","","","","","","","","","","","","","","",629.42
"","","","","","","",-0.01,"","",-0.01,"","","","","","","","","","",0.86,"","","","","","","","","",0.2,"","","","","","","","","",-1.31,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.56,"","","","","","","","","","","","","","","","","","","","","","","","","","",594.57
"","","","","","","","","","","","","","","","","","","","","","","","","",0.32,"","","","","","","","","","","","","","","","","","",-1.2,"","","","","","","","",0.72,"","","","","","","","","",0.06,"","","","","","","","","","","","","","","","","","","","","","",1.86,"","","","","","","","","","","",-0.01,"","","","","","","",-0.38,"","","","","","","","","","","","","","","","","","","","","",44.69
"","","","","","","","","","",2.83,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.73,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.47,"","","",-0.69,"","","","","","",0.26,0.43,"","",-0.05,"","",0.5,"","","","","","","","","","","","","","","","","","","","","","","","",182.06
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.48,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5,"","","","","","","","",0.49,"","","","","","","","","","","",-0.88,"","","",-94.35
"","","","",-0.92,-1.01,"","","","","","","","","","","","","","","","","","","","","","","","","",-0.43,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.81,"","","","","","","",0.36,"","","","","",27.37
"","","","","","",-0.28,"","","","","",-0.11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13,"","","","","",0.37,"","","","","","","","","","","","","","","","",0.26,"","","","","","","","","","",-0.4,"","","","","","","",565.28
"","","","","","","","",0.78,"","","","","","","",0.73,"","","","","","","","","","","","","","","",-0.14,"","","","","",0.44,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.13,"","","","","","","","","","","","","","","","","","","","","","","",-59.2
"","","","","","","","","","","","","","","","","","","","","",-1.02,"","","","","","","","",0.36,"","","","","","","","","","","","","","","","","","",1.0,"","","","","","","","","","","","","","","","","","","","","","","",0.38,"","","","","","","","","",0.33,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-2.5,"","",-253.08
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.64,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.04,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",486.89
"","","","",0.47,"","","","","","","","","","","","","","","","","","","","","",0.13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.69,"","","","","","","","","","",2.57,"","","",0.73,"","","","","","","","","","",0.23,"","","","","","","","","","",-0.56,"","","","",0.6,"","","","","","","","","",32.79
"","","","","","","","","","","","","","","",-1.02,"","","","","","","","","","","","","","","","","","","","","",-1.06,"","","","","","","","","","","",0.84,"","","",0.31,"","","","","",1.17,"","","","","","","","","","","","","","","",-1.92,"",-0.08,"",0.07,"","","","","","","","","","","","","","","","","","","","","","","","","",0.88,"","","","","","","","","","","","","","","","","","","","",0.01,"",-228.04
-0.69,"","",0.81,"","","","","","","","","","","","","",-0.52,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.27,"","","","",1.01,"","","","","","","","","","","","","","","","","","",-1.22,"","","","","","","","","","","","","","","","","","","","","","","",-0.63,"","","","","","","","","","","","","","","","","","","","","","","","",158.43
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.55,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.97,"","",0.33,-1.46,"","","","","","","","","","","","","","","","","","",-1.22,"","","","","","",-0.54,"","","","","","","",0.61,"","","","","","","","","","",0.15,"",-0.22,"","","","",1.37,-1.55,"","","",-88.09
"","",0.31,"","","","","","","","","","","","","",-0.28,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.21,"","","","","","","","","",0.38,1.46,"","","","","","","","","","","","","",-0.53,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.54,"","","","","","","",-188.8
"","","","",0.72,"","","","","","","","","","","","","","","","","","","",-1.67,"","","","",0.07,"","","","","","","","","","","","","","","","","","","","","","","",0.72,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.67,"","","","","","","","",-0.12,"","","",-279.7
-1.48,"",-1.21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.36,"","","","","","","","","","","","","","","","","","",0.48,"","","","","","","","","","","","","","","",1.02,"","","","","","","","","","","","","","","","","",-138.43
"","","","","","","","","","","","","","",0.84,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.38,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-190.71
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.19,"","","","","","","","","","","","","","","","","","",-0.26,-0.43,"","","","","","","","","","",-0.16,"","","","","","","","","","","",-490.12
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.21,"","","",-0.22,"","","","","","","","","","","","","","","",0.12,"","","","","","","","","","",-0.95,"","","","","","","","","","",0.86,"","","","","","","","","","","","","","","","",0.9,"","","",-0.19,"","","","","","","","","","","","","","","",-1.54,"","","","","","","","","","",579.69
"","","","","","","","","","","","","","","",1.96,"","","","","","","","","","","","",0.57,"","","","","","","","","","","","","","","","","","","","","","","","",-1.23,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.45,"","","","","","","","","","","","","","","","","","","","","","","","",-1.27,"",0.02,"","","","","","","","","","","","","","","","",-15.52
"","","","","","","","","","","","","","","","","","","",-1.57,"","","","","","","","","","","","","","","","","","","","","",1.56,"","","","","","","","","","","","","","",0.29,"","","","","","","","","","","","",0.85,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13,168.33
